home_team_name,away_team_name,home_team_goal_count,away_team_goal_count,status,timestamp,referee,home_team_possession,away_team_possession,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards,home_team_pre_match_xg,away_team_pre_match_xg,is_cup,home_team_lsi,away_team_lsi
Colo Colo,Union Espanola,4.0,1.0,complete,1748122200,"Franco Esteban Jimenez Lazo, Chile",59.0,41.0,5.0,5.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Palestino,0.0,0.0,complete,1748131200,C. Garay,38.0,62.0,7.0,6.0,4.0,2.0,1.0,1.0,0,1.0,1.0
Nublense,O'Higgins,0.0,1.0,complete,1748190600,"Hector Jona, Chile",59.0,41.0,6.0,3.0,4.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,D. La Serena,1.0,3.0,complete,1748199600,"Piero Maza, Chile",63.0,37.0,11.0,1.0,2.0,5.0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Union La Calera,0.0,1.0,complete,1748217600,F. González,45.0,55.0,5.0,4.0,2.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,Huachipato,4.0,3.0,complete,1748302200,"Juan Lara, Chile",48.0,52.0,7.0,8.0,3.0,5.0,1.0,1.0,0,1.0,1.0
Huachipato,Nublense,0.0,1.0,complete,1748709000,"Rodrigo Alejandro Farias Molina,",43.0,57.0,0.0,3.0,2.0,5.0,1.0,1.0,0,1.0,1.0
D. La Serena,Coquimbo Unido,2.0,4.0,complete,1748709000,"Nicolas Gamboa Reyes, Chile",65.0,35.0,5.0,6.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,O'Higgins,6.0,0.0,complete,1748718000,"Gaston Phillippe Noriega, Chile",55.0,45.0,3.0,4.0,0.0,2.0,1.0,1.0,0,1.0,1.0
Everton de Vina,A. Italiano,1.0,1.0,complete,1748736000,J. Cabero,67.0,33.0,4.0,3.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Palestino,U. Catolica,1.0,1.0,complete,1748804400,"Juan Ignacio Lara Luco, Chile",43.0,57.0,1.0,8.0,2.0,4.0,1.0,1.0,0,1.0,1.0
Union La Calera,Colo Colo,0.0,1.0,complete,1748813400,"Benjamin Saravia Retamal, Chile",47.0,53.0,3.0,1.0,4.0,4.0,1.0,1.0,0,1.0,1.0
Cobresal,Deportes Iquique,2.0,1.0,complete,1748901600,"Fernando Andre Vejar Diaz, Chile",50.0,50.0,7.0,5.0,4.0,3.0,1.0,1.0,0,1.0,1.0
Union Espanola,Deportes Limache,2.0,2.0,complete,1748977200,"Cristian Galaz Sepulveda, Chile",59.0,41.0,10.0,3.0,4.0,1.0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Colo Colo,2.0,2.0,complete,1749772800,"Juan Ignacio Lara Luco, Chile",28.0,72.0,6.0,6.0,2.0,3.0,1.07,1.96,0,1.0,1.0
Deportes Limache,Union La Calera,0.0,1.0,complete,1749859200,"Dione Rissios, Chile",55.0,45.0,5.0,2.0,3.0,3.0,1.77,0.9,0,1.0,1.0
Palestino,D. La Serena,2.0,1.0,complete,1749918600,"Felipe Gonzalez, Chile",56.0,44.0,7.0,4.0,1.0,3.0,1.47,0.82,0,1.0,1.0
U. Catolica,Huachipato,1.0,0.0,complete,1749927600,"Nicolas Gamboa Reyes, Chile",60.0,40.0,4.0,0.0,2.0,4.0,2.04,0.63,0,1.0,1.0
O'Higgins,Union Espanola,1.0,0.0,complete,1750005000,"Manuel Vergara, Chile",55.0,45.0,6.0,9.0,1.0,6.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Universidad de Chile,1.0,0.0,complete,1750014000,"Franco Esteban Jimenez Lazo, Chile",36.0,64.0,1.0,5.0,4.0,2.0,1.0,1.0,0,1.0,1.0
Nublense,A. Italiano,2.0,3.0,complete,1750032000,"Francisco Gilabert, Chile",75.0,25.0,8.0,1.0,4.0,4.0,1.55,1.39,0,1.0,1.0
Deportes Iquique,Everton de Vina,1.0,2.0,complete,1750118400,Reinerio Andrés Alvarado González,58.0,42.0,4.0,4.0,5.0,1.0,1.0,1.0,0,1.0,1.0
Colo Colo,Cobresal,4.0,0.0,complete,1750197600,"Gaston Philippe, Chile",71.0,29.0,8.0,2.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Union La Calera,U. Catolica,1.0,1.0,complete,1750455000,"Felipe Gonzalez, Chile",36.0,64.0,7.0,5.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Union Espanola,Coquimbo Unido,0.0,2.0,complete,1750523400,"Hector Jona, Chile",58.0,42.0,2.0,9.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Deportes Iquique,3.0,1.0,complete,1750532400,"Mathias Riquelme, Chile",66.0,34.0,7.0,1.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Huachipato,Palestino,2.0,2.0,complete,1750541400,"Jose Cabero, Chile",48.0,52.0,4.0,2.0,2.0,2.0,1.0,1.0,0,1.0,1.0
D. La Serena,Deportes Limache,1.0,1.0,complete,1750609800,"Miguel Araos Riquelme, Chile",67.0,33.0,2.0,5.0,3.0,5.0,1.0,1.0,0,1.0,1.0
A. Italiano,Colo Colo,2.0,1.0,complete,1750618800,"Fernando Andre Vejar Diaz, Chile",29.0,71.0,2.0,7.0,1.0,3.0,1.0,1.0,0,1.0,1.0
Cobresal,Nublense,1.0,1.0,complete,1750627800,"Diego Flores Seguel, Chile",44.0,56.0,3.0,11.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Everton de Vina,O'Higgins,0.0,1.0,complete,1750636800,"Franco Esteban Jimenez Lazo, Chile",38.0,62.0,3.0,7.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Union Espanola,Universidad de Chile,0.0,2.0,complete,1751742000,"Rodrigo Carvajal Molina, Chile",57.0,43.0,4.0,3.0,4.0,4.0,1.0,1.0,0,1.0,1.0
U. Catolica,Colo Colo,2.0,0.0,complete,1751828400,"Mathias Riquelme, Chile",46.0,54.0,3.0,1.0,2.0,1.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Colo Colo,2.0,1.0,complete,1752346800,"Piero Maza, Chile",44.0,56.0,1.0,4.0,5.0,4.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Deportes Limache,0.0,0.0,complete,1752879600,"Miguel Araos Riquelme, Chile",64.0,36.0,6.0,5.0,1.0,2.0,0.59,0.38,0,1.0,1.0
Union Espanola,Union La Calera,3.0,1.0,complete,1752942600,"Fernando Andre Vejar Diaz, Chile",46.0,54.0,10.0,2.0,1.0,4.0,1.62,0.8,0,1.0,1.0
Colo Colo,D. La Serena,2.0,1.0,complete,1752951600,"Jose Cabero, Chile",61.0,39.0,7.0,4.0,1.0,3.0,1.85,1.27,0,1.0,1.0
Coquimbo Unido,Deportes Iquique,4.0,1.0,complete,1752960600,"Hector Jona, Chile",47.0,53.0,6.0,2.0,4.0,3.0,2.97,0.55,0,1.0,1.0
A. Italiano,U. Catolica,1.0,1.0,complete,1753029000,"Cristian Garay, Chile",50.0,50.0,2.0,5.0,3.0,5.0,1.2,1.14,0,1.0,1.0
Nublense,Universidad de Chile,2.0,2.0,complete,1753038000,"Diego Flores Seguel, Chile",41.0,59.0,1.0,3.0,1.0,4.0,1.94,1.71,0,1.0,1.0
Huachipato,O'Higgins,2.0,1.0,complete,1753138800,"Piero Maza, Chile",52.0,48.0,5.0,4.0,2.0,2.0,3.48,0.75,0,1.0,1.0
Deportes Limache,Nublense,0.0,1.0,complete,1753484400,"Gaston Philippe, Chile",45.0,55.0,4.0,6.0,3.0,4.0,1.37,2.23,0,1.0,1.0
D. La Serena,Cobresal,0.0,2.0,complete,1753556400,"Reinerio Alvarado, Chile",70.0,30.0,11.0,4.0,3.0,3.0,1.6,1.78,0,1.0,1.0
Everton de Vina,Huachipato,4.0,1.0,complete,1753565400,"Cristian Galaz Sepulveda, Chile",49.0,51.0,4.0,8.0,5.0,3.0,2.53,1.02,0,1.0,1.0
O'Higgins,Colo Colo,1.0,1.0,complete,1753633800,"Nicolas Gamboa Reyes, Chile",57.0,43.0,4.0,0.0,0.0,5.0,1.0,0.19,0,1.0,1.0
Palestino,Union Espanola,1.0,0.0,complete,1753642800,"Juan Ignacio Lara Luco, Chile",60.0,40.0,7.0,2.0,3.0,4.0,0.84,0.85,0,1.0,1.0
U. Catolica,Coquimbo Unido,0.0,3.0,complete,1753642800,"Diego Flores Seguel, Chile",60.0,40.0,1.0,6.0,4.0,2.0,0.16,2.28,0,1.0,1.0
Deportes Iquique,A. Italiano,1.0,0.0,complete,1753653600,"Rodrigo Carvajal, Chile",37.0,63.0,2.0,6.0,1.0,1.0,0.89,1.15,0,1.0,1.0
Union La Calera,Universidad de Chile,0.0,4.0,complete,1753740000,"Franco Esteban Jimenez Lazo, Chile",30.0,70.0,4.0,3.0,3.0,2.0,0.18,2.16,0,1.0,1.0
A. Italiano,Palestino,1.0,1.0,complete,1754089200,"Hector Jona, Chile",38.0,62.0,5.0,7.0,3.0,3.0,0.87,0.94,0,1.0,1.0
Union Espanola,D. La Serena,1.0,0.0,complete,1754152200,"Cristian Garay, Chile",57.0,43.0,11.0,2.0,3.0,2.0,1.3,1.22,0,1.0,1.0
Coquimbo Unido,Deportes Limache,2.0,1.0,complete,1754161200,"Jose Cabero Rebolledo, Chile",58.0,42.0,7.0,1.0,5.0,4.0,2.97,0.32,0,1.0,1.0
Deportes Iquique,U. Catolica,2.0,2.0,complete,1754170200,"Fernando Andre Vejar Diaz, Chile",49.0,51.0,3.0,6.0,4.0,5.0,2.01,2.24,0,1.0,1.0
O'Higgins,Union La Calera,1.0,0.0,complete,1754238600,"Rodrigo Carvajal, Chile",49.0,51.0,13.0,7.0,3.0,1.0,1.53,0.4,0,1.0,1.0
Colo Colo,Huachipato,2.0,2.0,complete,1754247600,"Diego Flores Seguel, Chile",67.0,33.0,8.0,4.0,6.0,3.0,3.07,0.97,0,1.0,1.0
Nublense,Everton de Vina,1.0,0.0,complete,1754256600,"Piero Maza, Chile",56.0,44.0,2.0,3.0,2.0,4.0,0.44,1.04,0,1.0,1.0
Universidad de Chile,Cobresal,0.0,1.0,complete,1754344800,"Gaston Philippe, Chile",66.0,34.0,11.0,2.0,2.0,3.0,2.02,0.5,0,1.0,1.0
Palestino,Deportes Iquique,2.0,0.0,complete,1754679600,"Cristian Garay, Chile",70.0,30.0,7.0,3.0,3.0,3.0,1.35,0.53,0,1.0,1.0
Huachipato,Union La Calera,1.0,0.0,complete,1754757000,"Piero Maza, Chile",66.0,34.0,10.0,3.0,4.0,2.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Union Espanola,4.0,1.0,complete,1754766000,"Diego Flores Seguel, Chile",53.0,47.0,5.0,2.0,1.0,3.0,3.56,1.85,0,1.0,1.0
D. La Serena,O'Higgins,3.0,3.0,complete,1754775000,"Juan Ignacio Lara Luco, Chile",35.0,65.0,3.0,9.0,2.0,3.0,1.24,2.38,0,1.0,1.0
Everton de Vina,Colo Colo,1.0,1.0,complete,1754843400,"Felipe Gonzalez, Chile",41.0,59.0,3.0,7.0,3.0,2.0,1.81,0.69,0,1.0,1.0
Cobresal,Coquimbo Unido,1.0,2.0,complete,1754852400,"Rodrigo Carvajal, Chile",69.0,31.0,5.0,5.0,4.0,5.0,1.85,2.36,0,1.0,1.0
Deportes Limache,A. Italiano,4.0,0.0,complete,1754953200,"Gaston Philippe, Chile",48.0,52.0,3.0,8.0,4.0,3.0,1.23,1.21,0,1.0,1.0
Union Espanola,Deportes Iquique,2.0,2.0,complete,1755284400,"Felipe Eduardo Jara Mendez, Chile",71.0,29.0,14.0,3.0,0.0,5.0,1.0,1.0,0,1.0,1.0
Union La Calera,D. La Serena,1.0,1.0,complete,1755302400,Gastón Philippe,47.0,53.0,6.0,7.0,4.0,4.0,1.0,1.0,0,1.0,1.0
Nublense,Palestino,1.0,0.0,complete,1755360000,"Rodrigo Carvajal, Chile",36.0,64.0,2.0,5.0,4.0,5.0,1.0,1.0,0,1.0,1.0
Colo Colo,U. Catolica,1.0,4.0,complete,1755370800,"Cristian Garay, Chile",72.0,28.0,15.0,3.0,2.0,3.0,1.0,1.0,0,1.0,1.0
O'Higgins,Cobresal,1.0,0.0,complete,1755383400,"Mathias Riquelme, Chile",57.0,43.0,9.0,4.0,4.0,3.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,A. Italiano,1.0,3.0,complete,1755448200,"Piero Maza, Chile",69.0,31.0,8.0,5.0,4.0,4.0,1.0,1.0,0,1.0,1.0
Huachipato,Deportes Limache,4.0,0.0,complete,1755457200,"Diego Flores Seguel, Chile",54.0,46.0,5.0,7.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Everton de Vina,2.0,1.0,complete,1755466200,"Franco Esteban Jimenez Lazo, Chile",44.0,56.0,10.0,1.0,2.0,4.0,1.0,1.0,0,1.0,1.0
Palestino,Colo Colo,0.0,0.0,complete,1755889200,"Hector Jona, Chile",53.0,47.0,7.0,3.0,3.0,5.0,1.72,0.95,0,1.0,1.0
Deportes Limache,O'Higgins,2.0,2.0,complete,1755909000,Franco Esteban Jiménez Lazo,29.0,71.0,5.0,3.0,4.0,1.0,1.0,1.0,0,1.0,1.0
Cobresal,Union La Calera,1.0,0.0,complete,1755975600,"Jose Cabero Rebolledo, Chile",62.0,38.0,7.0,4.0,2.0,1.0,1.0,1.0,0,1.0,1.0
A. Italiano,Coquimbo Unido,0.0,1.0,complete,1755984600,"Cristian Garay, Chile",58.0,42.0,0.0,10.0,3.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,Union Espanola,2.0,0.0,complete,1755993600,Rodrigo Alejandro Carvajal Molina,54.0,46.0,2.0,6.0,3.0,4.0,1.0,1.0,0,1.0,1.0
D. La Serena,Huachipato,0.0,2.0,complete,1756053000,"Felipe Gonzalez, Chile",55.0,45.0,6.0,6.0,1.0,2.0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Nublense,0.0,2.0,complete,1756071000,"Diego Flores Seguel, Chile",44.0,56.0,3.0,4.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Everton de Vina,D. La Serena,3.0,1.0,complete,1756422000,"Nicolas Gamboa Reyes, Chile",43.0,57.0,9.0,5.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Union La Calera,Palestino,1.0,2.0,complete,1756508400,"Manuel Vergara, Chile",50.0,50.0,4.0,3.0,4.0,5.0,1.0,1.0,0,1.0,1.0
Huachipato,Coquimbo Unido,0.0,1.0,complete,1756571400,"Mathias Riquelme, Chile",58.0,42.0,5.0,3.0,4.0,4.0,1.0,1.0,0,1.0,1.0
O'Higgins,A. Italiano,3.0,2.0,complete,1756580400,"Hector Jona, Chile",49.0,51.0,5.0,6.0,3.0,5.0,1.0,1.0,0,1.0,1.0
U. Catolica,Cobresal,2.0,1.0,complete,1756589400,"Piero Maza, Chile",68.0,32.0,5.0,2.0,5.0,3.0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Deportes Limache,2.0,1.0,complete,1756598400,"Felipe Gonzalez, Chile",61.0,39.0,9.0,2.0,2.0,3.0,1.99,0.49,0,1.0,1.0
Colo Colo,Universidad de Chile,1.0,0.0,complete,1756666800,"Cristian Garay, Chile",66.0,34.0,6.0,7.0,4.0,3.0,2.37,1.84,0,1.0,1.0
Nublense,Union Espanola,1.0,2.0,complete,1756679400,"Franco Esteban Jimenez Lazo, Chile",62.0,38.0,9.0,7.0,4.0,2.0,0.72,1.94,0,1.0,1.0
Cobresal,Palestino,2.0,1.0,complete,1757268000,"Jose Cabero Rebolledo, Chile",40.0,60.0,8.0,7.0,2.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Nublense,2.0,1.0,complete,1757710800,"Nicolas Gamboa Reyes, Chile",45.0,55.0,3.0,1.0,2.0,3.0,0.62,0.39,0,1.0,1.0
Union La Calera,Everton de Vina,1.0,0.0,complete,1757719800,"Mathias Riquelme, Chile",47.0,53.0,8.0,2.0,2.0,3.0,0.93,0.34,0,1.0,1.0
Union Espanola,A. Italiano,3.0,4.0,complete,1757777400,"Diego Flores Seguel, Chile",59.0,41.0,4.0,3.0,2.0,7.0,1.0,1.0,0,1.0,1.0
Palestino,O'Higgins,1.0,2.0,complete,1757786400,"Piero Maza, Chile",65.0,35.0,7.0,0.0,4.0,6.0,1.0,1.0,0,1.0,1.0
Cobresal,Huachipato,3.0,2.0,complete,1757795400,"Fernando Andre Vejar Diaz, Chile",49.0,51.0,7.0,6.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Deportes Limache,U. Catolica,0.0,1.0,complete,1757804400,"Mathias Riquelme, Chile",49.0,51.0,7.0,1.0,4.0,1.0,1.0,1.0,0,1.0,1.0
Colo Colo,Deportes Iquique,4.0,0.0,complete,1758924000,"Juan Ignacio Lara Luco, Chile",71.0,29.0,4.0,2.0,2.0,1.0,1.0,1.0,0,1.0,1.0
D. La Serena,Universidad de Chile,1.0,1.0,complete,1759082400,"Mathias Riquelme, Chile",33.0,67.0,8.0,6.0,4.0,3.0,1.0,1.0,0,1.0,1.0
U. Catolica,Nublense,1.0,0.0,complete,1760052600,"Hector Jona, Chile",59.0,41.0,2.0,2.0,5.0,3.0,1.0,1.0,0,1.0,1.0
Union Espanola,Huachipato,4.0,2.0,complete,1760281200,"Cristian Garay, Chile",47.0,53.0,3.0,6.0,2.0,4.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Palestino,2.0,1.0,complete,1760382000,"Miguel Araos Riquelme, Chile",37.0,63.0,3.0,3.0,5.0,4.0,1.0,1.0,0,1.0,1.0
A. Italiano,Union La Calera,4.0,3.0,complete,1760734800,"Fernando Andre Vejar Diaz, Chile",34.0,66.0,6.0,1.0,2.0,3.0,2.04,2.48,0,1.0,1.0
Deportes Iquique,O'Higgins,2.0,3.0,complete,1760743800,"Juan Ignacio Lara Luco, Chile",43.0,57.0,4.0,5.0,5.0,2.0,1.66,1.24,0,1.0,1.0
D. La Serena,Nublense,1.0,1.0,complete,1760810400,"Rodrigo Carvajal Molina, Chile",27.0,73.0,3.0,8.0,4.0,5.0,1.86,1.51,0,1.0,1.0
Deportes Limache,Cobresal,2.0,0.0,complete,1760819400,"Miguel Araos Riquelme, Chile",55.0,45.0,8.0,1.0,0.0,5.0,3.52,0.87,0,1.0,1.0
Coquimbo Unido,Colo Colo,1.0,0.0,complete,1760887800,"Mathias Riquelme, Chile",28.0,72.0,6.0,5.0,1.0,3.0,1.0,1.0,0,1.0,1.0
Everton de Vina,U. Catolica,0.0,3.0,complete,1760896800,"Manuel Vergara, Chile",32.0,68.0,7.0,3.0,6.0,3.0,1.0,1.0,0,1.0,1.0
Palestino,Everton de Vina,2.0,1.0,complete,1761336000,"Cristian Galaz Sepulveda, Chile",64.0,36.0,5.0,3.0,4.0,4.0,1.0,1.0,0,1.0,1.0
D. La Serena,A. Italiano,2.0,1.0,complete,1761415200,"Nicolas Millas, Chile",43.0,57.0,2.0,7.0,1.0,1.0,1.91,1.72,0,1.0,1.0
Huachipato,Deportes Iquique,1.0,1.0,complete,1761424200,"Victor Abarzua, Chile",61.0,39.0,6.0,5.0,1.0,1.0,0.92,1.21,0,1.0,1.0
U. Catolica,Universidad de Chile,1.0,0.0,complete,1761492600,"Juan Ignacio Lara Luco, Chile",38.0,62.0,8.0,2.0,4.0,5.0,1.13,1.6,0,1.0,1.0
Cobresal,Union Espanola,1.0,0.0,complete,1761505200,"Hector Jona, Chile",51.0,49.0,4.0,8.0,3.0,3.0,1.0,1.0,0,1.0,1.0
O'Higgins,Coquimbo Unido,0.0,1.0,complete,1761514200,"Claudio Diaz Mera, Chile",64.0,36.0,4.0,6.0,4.0,3.0,1.33,0.81,0,1.0,1.0
Union La Calera,Nublense,3.0,0.0,complete,1761514200,"Matias Assadi, Chile",40.0,60.0,3.0,4.0,5.0,2.0,1.9,1.35,0,1.0,1.0
Colo Colo,Deportes Limache,2.0,2.0,complete,1761598800,"Diego Flores Seguel, Chile",61.0,39.0,9.0,1.0,5.0,3.0,1.0,1.0,0,1.0,1.0
A. Italiano,Cobresal,1.0,2.0,complete,1761933600,"Gaston Phillippe Noriega, Chile",59.0,41.0,4.0,4.0,2.0,5.0,2.54,2.25,0,1.0,1.0
Deportes Iquique,D. La Serena,1.0,2.0,complete,1761942600,"Cristian Galaz Sepulveda, Chile",63.0,37.0,2.0,1.0,3.0,3.0,1.62,0.58,0,1.0,1.0
Nublense,Colo Colo,0.0,1.0,complete,1762030800,"Mario Salvo Sepulveda, Chile",44.0,56.0,2.0,3.0,4.0,3.0,0.56,2.43,0,1.0,1.0
Huachipato,Universidad de Chile,1.0,0.0,complete,1762097400,"Claudio Diaz Mera, Chile",37.0,63.0,1.0,9.0,1.0,1.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Union La Calera,2.0,0.0,complete,1762115400,"Franco Esteban Jimenez Lazo, Chile",47.0,53.0,5.0,2.0,1.0,4.0,1.0,1.0,0,1.0,1.0
U. Catolica,O'Higgins,0.0,2.0,complete,1762115400,"Hector Jona, Chile",56.0,44.0,8.0,2.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Union Espanola,0.0,0.0,complete,1762126200,"Jose Cabero, Chile",27.0,73.0,3.0,4.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Palestino,Deportes Limache,2.0,1.0,complete,1762207200,"Piero Maza, Chile",68.0,32.0,7.0,0.0,2.0,1.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Everton de Vina,2.0,0.0,complete,1762374600,"Mathias Riquelme, Chile",69.0,31.0,7.0,0.0,1.0,4.0,1.0,1.0,0,1.0,1.0
Union La Calera,Deportes Iquique,1.0,2.0,complete,1762556400,"Fabian Reyes Fuenzalida, Chile",62.0,38.0,5.0,2.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,U. Catolica,0.0,1.0,complete,1762615800,"Cristian Garay, Chile",48.0,52.0,6.0,7.0,3.0,3.0,0.87,0.74,0,1.0,1.0
Union Espanola,Colo Colo,1.0,2.0,complete,1762624800,"Hector Jona, Chile",44.0,56.0,4.0,4.0,5.0,4.0,1.89,0.85,0,1.0,1.0
Palestino,Coquimbo Unido,1.0,2.0,complete,1762633800,"Nicolas Gamboa Reyes, Chile",61.0,39.0,4.0,8.0,2.0,2.0,0.59,1.87,0,1.0,1.0
O'Higgins,Nublense,4.0,2.0,complete,1762644600,"Piero Maza, Chile",62.0,38.0,3.0,0.0,1.0,4.0,2.13,1.08,0,1.0,1.0
Huachipato,A. Italiano,2.0,1.0,complete,1762711200,"Miguel Araos Riquelme, Chile",44.0,56.0,9.0,10.0,1.0,6.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Deportes Limache,4.0,3.0,complete,1762720200,"Felipe Gonzalez, Chile",63.0,37.0,9.0,3.0,5.0,2.0,1.0,1.0,0,1.0,1.0
Cobresal,Everton de Vina,1.0,2.0,complete,1762729200,"Franco Esteban Jimenez Lazo, Chile",80.0,20.0,9.0,5.0,1.0,4.0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Cobresal,2.0,1.0,complete,1763766000,"Hector Jona, Chile",50.0,50.0,6.0,6.0,2.0,3.0,1.0,1.0,0,1.0,1.0
A. Italiano,Everton de Vina,2.0,0.0,complete,1763766000,"Cristian Galaz Sepulveda, Chile",59.0,41.0,8.0,5.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Union Espanola,1.0,0.0,complete,1763766000,"Diego Flores Seguel, Chile",40.0,60.0,6.0,5.0,6.0,4.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,D. La Serena,2.0,1.0,complete,1763845200,"Miguel Araos Riquelme, Chile",57.0,43.0,7.0,4.0,1.0,4.0,1.89,1.15,0,1.0,1.0
U. Catolica,Palestino,2.0,1.0,complete,1763854200,"Gaston Phillippe Noriega, Chile",37.0,63.0,3.0,11.0,1.0,3.0,1.48,1.05,0,1.0,1.0
O'Higgins,Universidad de Chile,0.0,1.0,complete,1763931600,"Franco Esteban Jimenez Lazo, Chile",54.0,46.0,8.0,5.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Colo Colo,Union La Calera,4.0,1.0,complete,1763940600,"Nicolas Millas, Chile",59.0,41.0,3.0,3.0,1.0,1.0,1.0,1.0,0,1.0,1.0
Nublense,Huachipato,0.0,1.0,complete,1764025200,"Manuel Vergara, Chile",60.0,40.0,4.0,1.0,4.0,4.0,1.0,1.0,0,1.0,1.0
Cobresal,Colo Colo,3.0,0.0,complete,1764365400,"Juan Ignacio Lara Luco, Chile",28.0,72.0,4.0,8.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Huachipato,U. Catolica,0.0,0.0,complete,1764428400,"Cristian Galaz Sepulveda, Chile",50.0,50.0,5.0,5.0,1.0,3.0,1.0,1.0,0,1.0,1.0
D. La Serena,Palestino,0.0,3.0,complete,1764450000,"Gaston Phillippe Noriega, Chile",28.0,72.0,4.0,8.0,3.0,5.0,1.0,1.0,0,1.0,1.0
Union Espanola,O'Higgins,2.0,4.0,complete,1764536400,"Piero Maza, Chile",52.0,48.0,11.0,4.0,3.0,5.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Deportes Iquique,0.0,1.0,complete,1764536400,"Nicolas Gamboa Reyes, Chile",64.0,36.0,10.0,4.0,2.0,5.0,1.0,1.0,0,1.0,1.0
Union La Calera,Deportes Limache,0.0,1.0,complete,1764536400,"Felipe Gonzalez, Chile",49.0,51.0,4.0,4.0,2.0,1.0,1.0,1.0,0,1.0,1.0
A. Italiano,Nublense,1.0,0.0,complete,1764630000,"Nicolas Millas, Chile",29.0,71.0,0.0,5.0,3.0,5.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Coquimbo Unido,1.0,1.0,complete,1764709200,"Diego Flores Seguel, Chile",63.0,37.0,8.0,4.0,3.0,3.0,1.0,1.0,0,1.0,1.0
Palestino,Huachipato,2.0,2.0,complete,1764975600,"Hector Jona, Chile",62.0,38.0,6.0,7.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Universidad de Chile,2.0,3.0,complete,1765054800,"Mathias Riquelme, Chile",43.0,57.0,2.0,2.0,3.0,2.0,1.94,1.91,0,1.0,1.0
O'Higgins,Everton de Vina,1.0,0.0,complete,1765054800,"Felipe Gonzalez, Chile",75.0,25.0,3.0,1.0,3.0,3.0,1.27,0.17,0,1.0,1.0
Coquimbo Unido,Union Espanola,4.0,2.0,complete,1765054800,"Claudio Diaz Mera, Chile",44.0,56.0,7.0,4.0,3.0,1.0,2.26,0.81,0,1.0,1.0
U. Catolica,Union La Calera,2.0,1.0,complete,1765054800,"Fernando Andre Vejar Diaz, Chile",63.0,37.0,8.0,3.0,1.0,5.0,1.21,0.5,0,1.0,1.0
Deportes Limache,D. La Serena,1.0,0.0,complete,1765054800,"Mario Salvo Sepulveda, Chile",72.0,28.0,4.0,3.0,0.0,2.0,1.36,0.62,0,1.0,1.0
Colo Colo,A. Italiano,1.0,2.0,complete,1765141200,"Piero Maza, Chile",73.0,27.0,15.0,1.0,3.0,4.0,1.0,1.0,0,1.0,1.0
Nublense,Cobresal,5.0,0.0,complete,1765141200,"Gaston Phillippe Noriega, Chile",72.0,28.0,7.0,1.0,2.0,4.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,A. Italiano,0.0,0.0,complete,1769814000,G. Philippe,39.0,61.0,2.0,3.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Colo Colo,3.0,1.0,complete,1769871600,C. Garay,27.0,73.0,3.0,4.0,1.0,2.0,1.51,2.13,0,1.0,1.0
