l_gf,l_gc,l_ppg,l_pos,l_xg,v_gf,v_gc,v_ppg,v_pos,v_xg,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count
1.8,1.2,2.0,53.2,1.55,0.2,0.6,0.6,45.2,1.126,2,1,2,11.0,4.0
1.6,1.4,1.4,51.8,1.702,1.0,1.0,1.4,54.2,1.6299999999999997,1,0,0,9.0,3.0
1.4,1.6,1.2,52.6,1.468,1.0,0.8,1.4,55.0,1.834,2,1,2,2.0,3.0
0.4,0.6,1.0,48.0,1.3699999999999999,1.2,1.6,1.4,43.6,0.982,0,3,0,5.0,6.0
0.6,2.0,0.2,46.0,1.048,1.4,0.6,2.4,52.6,1.584,1,2,2,7.0,5.0
1.0,2.0,0.6,56.8,1.626,1.8,1.6,1.4,53.4,1.55,2,0,1,7.0,1.0
2.0,1.2,2.0,41.0,1.438,2.0,1.4,1.4,56.8,1.598,2,1,2,1.0,6.0
1.4,1.0,1.2,40.8,1.0399999999999998,0.8,2.2,0.2,43.6,1.056,0,4,1,4.0,4.0
1.0,2.0,0.8,53.8,1.114,1.0,0.6,2.0,41.6,1.39,0,4,3,4.0,5.0
1.8,0.8,2.2,65.2,1.9579999999999997,2.0,0.8,2.4,51.6,1.73,0,2,1,8.0,5.0
1.4,0.8,2.0,53.6,1.4780000000000002,1.6,1.6,1.4,41.0,1.3379999999999999,1,0,0,4.0,6.0
1.4,0.8,2.0,53.4,1.484,0.8,1.8,0.6,56.8,1.7259999999999998,0,3,0,6.0,5.0
1.2,0.8,1.8,51.8,2.09,1.0,0.4,1.6,52.6,1.636,1,2,2,12.0,1.0
0.4,2.2,0.2,45.2,0.9339999999999999,1.8,0.8,2.2,66.0,1.9600000000000002,2,0,1,3.0,11.0
1.4,1.2,1.8,44.0,1.452,2.0,0.8,1.8,41.8,1.1199999999999999,2,0,5,3.0,6.0
0.6,0.8,1.0,53.8,1.328,1.8,2.2,1.4,51.6,1.47,0,1,0,2.0,5.0
1.2,2.0,1.4,44.6,0.77,0.8,2.0,0.4,45.2,1.09,2,0,1,5.0,5.0
1.4,1.2,1.4,58.2,1.52,1.2,0.8,1.6,52.2,1.2240000000000002,0,3,1,5.0,8.0
1.2,0.6,1.6,40.0,1.088,1.6,1.2,1.4,43.0,1.1700000000000002,0,2,1,3.0,4.0
1.4,1.0,1.8,47.8,1.64,1.2,1.4,1.2,50.2,1.5799999999999998,0,1,0,7.0,2.0
1.6,1.4,1.4,49.4,1.176,0.8,0.8,1.0,49.6,1.5379999999999998,0,2,1,7.0,8.0
1.4,0.6,1.8,46.6,1.568,0.4,2.0,0.2,43.2,0.9019999999999999,0,3,1,5.0,0.0
0.8,1.4,0.6,52.2,1.284,2.0,0.6,2.6,52.0,1.748,0,3,1,2.0,10.0
0.8,2.2,0.8,45.0,0.71,1.2,2.2,1.2,50.2,1.4200000000000002,1,1,1,6.0,3.0
1.0,1.2,0.8,50.2,1.6919999999999997,1.4,0.8,1.6,40.8,1.104,0,3,0,2.0,6.0
1.2,0.8,1.8,48.6,1.52,0.8,0.6,1.6,49.6,1.3619999999999997,0,3,0,3.0,4.0
1.6,1.2,1.8,54.2,2.036,1.2,1.0,1.6,53.8,1.6,0,3,0,7.0,1.0
1.8,1.2,2.0,47.4,1.152,1.8,1.0,2.0,55.6,1.384,0,3,2,3.0,2.0
1.6,1.6,1.4,55.2,1.5,0.8,1.4,1.0,49.0,1.0819999999999999,2,1,2,5.0,5.0
0.0,2.2,0.0,54.8,1.08,2.6,0.4,2.2,43.6,1.1460000000000001,2,1,3,10.0,1.0
1.4,1.6,0.8,43.2,1.2,1.8,0.8,2.2,65.6,2.232,1,3,3,5.0,9.0
2.0,1.4,1.8,55.6,1.222,0.2,2.6,0.0,54.8,1.232,1,1,1,5.0,2.0
0.8,1.2,1.4,48.0,1.3019999999999998,2.2,1.2,2.2,51.8,1.9420000000000002,2,0,1,11.0,2.0
2.0,1.2,2.0,55.2,1.718,0.6,2.2,0.4,49.8,0.966,0,3,0,7.0,1.0
1.4,2.2,1.4,49.0,1.372,1.8,1.4,2.0,44.2,1.4060000000000001,1,0,0,6.0,7.0
2.0,1.0,2.2,66.6,2.1160000000000005,1.2,0.8,1.2,49.8,1.634,0,3,0,10.0,2.0
0.6,2.6,0.0,46.0,0.736,1.6,1.4,1.4,54.8,1.3599999999999999,1,2,2,2.0,8.0
0.6,1.4,1.0,51.8,1.422,2.0,1.8,1.0,41.2,1.534,1,2,2,5.0,10.0
3.2,0.6,2.6,41.0,1.366,1.2,1.6,0.6,52.0,1.634,1,1,1,2.0,1.0
1.2,1.2,1.4,45.4,1.1800000000000002,1.6,0.8,1.8,51.4,2.072,2,0,1,4.0,3.0
1.0,1.4,1.4,52.6,1.044,2.0,0.8,2.2,49.6,1.6720000000000002,1,1,1,14.0,2.0
