l_gf,l_gc,l_ppg,l_pos,l_xg,v_gf,v_gc,v_ppg,v_pos,v_xg,is_cup,home_team_lsi,away_team_lsi,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count
0.6,1.6,0.2,52.6,1.182,1.0,0.6,2.0,54.2,1.056,0,1.0,1.0,1,3.0,3.0,3.0,9.0
1.2,0.8,1.4,47.4,1.2319999999999998,1.2,1.6,1.0,56.2,1.422,0,1.0,1.0,1,1.0,1.0,3.0,7.0
1.2,1.2,2.0,37.4,1.056,2.4,0.4,3.0,44.6,2.044,0,1.0,1.0,2,1.0,2.0,5.0,5.0
0.4,1.0,0.4,42.2,0.968,1.4,1.2,1.6,41.0,1.122,0,1.0,1.0,0,4.0,0.0,3.0,8.0
1.0,1.6,1.2,49.4,1.3240000000000003,1.0,2.2,0.8,40.6,0.9959999999999999,0,1.0,1.0,1,2.0,2.0,14.0,3.0
0.4,2.0,0.2,41.0,0.6759999999999999,1.0,1.8,0.4,50.8,1.266,0,1.0,1.0,1,1.0,1.0,6.0,7.0
1.4,1.2,1.6,56.6,1.4320000000000002,1.6,0.8,2.2,60.0,1.1199999999999999,0,1.0,1.0,0,1.0,0.0,2.0,5.0
1.4,1.4,1.2,57.2,1.3599999999999999,1.2,1.4,1.2,54.2,1.108,0,1.0,1.0,2,1.0,4.0,15.0,3.0
1.4,1.2,1.6,56.2,1.332,1.0,1.4,1.4,41.2,1.2260000000000002,0,1.0,1.0,0,1.0,0.0,9.0,4.0
2.4,1.0,2.0,58.4,2.0900000000000003,0.8,1.6,1.0,46.4,1.0859999999999999,0,1.0,1.0,2,1.0,3.0,8.0,5.0
1.6,1.8,1.6,50.0,1.494,1.2,0.8,1.0,40.8,0.86,0,1.0,1.0,0,4.0,0.0,5.0,7.0
2.6,0.6,3.0,43.6,2.316,1.0,0.8,1.0,47.2,1.3939999999999997,0,1.0,1.0,0,2.0,1.0,10.0,1.0
1.2,0.8,1.6,61.6,1.026,1.4,1.8,1.2,60.4,1.3599999999999999,0,1.0,1.0,1,0.0,0.0,7.0,3.0
1.0,1.4,0.8,43.4,0.86,1.4,1.2,1.6,55.2,1.332,0,1.0,1.0,1,2.0,2.0,5.0,3.0
1.0,0.8,1.4,44.0,1.2260000000000002,0.4,2.0,0.2,43.2,0.6759999999999999,0,1.0,1.0,0,1.0,0.0,7.0,4.0
1.0,1.6,1.0,46.8,1.0859999999999999,2.6,0.8,3.0,44.0,2.316,0,1.0,1.0,2,0.0,1.0,0.0,10.0
1.8,1.4,1.6,47.0,1.108,1.4,1.6,1.4,52.2,1.3240000000000003,0,1.0,1.0,0,2.0,0.0,2.0,6.0
1.0,1.8,0.4,48.0,1.266,2.0,1.4,2.0,51.2,1.494,0,1.0,1.0,2,0.0,2.0,6.0,6.0
1.2,2.0,1.0,39.6,0.9959999999999999,1.2,0.6,2.2,48.8,1.322,0,1.0,1.0,2,0.0,2.0,3.0,4.0
1.2,1.0,1.0,50.8,1.3940000000000001,0.8,1.8,0.4,51.2,1.2120000000000002,0,1.0,1.0,0,3.0,1.0,9.0,5.0
0.2,1.6,0.2,40.0,0.716,0.8,0.4,1.6,61.8,1.17,0,1.0,1.0,2,1.0,2.0,4.0,3.0
2.0,1.2,2.0,49.8,0.998,2.0,0.6,3.0,43.0,1.922,0,1.0,1.0,2,0.0,1.0,5.0,3.0
1.6,1.2,1.8,59.8,1.3820000000000001,0.8,1.6,0.8,48.4,1.046,0,1.0,1.0,0,3.0,2.0,5.0,6.0
1.8,1.4,1.6,48.6,1.108,1.0,0.6,1.8,47.6,1.2260000000000002,0,1.0,1.0,0,2.0,1.0,5.0,2.0
1.0,1.6,1.0,37.8,1.0859999999999999,1.4,1.8,0.8,42.0,0.984,0,1.0,1.0,0,2.0,1.0,9.0,2.0
1.0,1.6,0.8,57.6,1.18,2.2,1.4,1.4,63.4,2.0900000000000003,0,1.0,1.0,0,1.0,0.0,6.0,7.0
1.4,0.4,2.6,48.8,1.322,0.8,1.8,0.8,52.2,1.2,0,1.0,1.0,2,1.0,2.0,9.0,7.0
0.8,1.0,1.2,48.0,1.0699999999999998,1.0,0.6,1.6,59.8,1.202,0,1.0,1.0,0,2.0,1.0,8.0,7.0
1.6,0.6,3.0,43.4,1.666,1.2,0.4,2.4,53.0,1.0779999999999998,0,1.0,1.0,0,2.0,1.0,3.0,1.0
0.4,1.2,0.2,44.0,0.8800000000000001,1.8,1.2,1.4,46.6,1.476,0,1.0,1.0,0,1.0,0.0,8.0,2.0
1.2,1.8,1.4,51.8,1.418,1.2,2.0,0.8,46.0,1.016,0,1.0,1.0,2,3.0,4.0,4.0,3.0
1.0,0.8,1.4,59.4,1.214,2.0,1.4,2.2,58.2,1.3820000000000001,0,1.0,1.0,2,1.0,2.0,7.0,0.0
1.0,1.2,1.2,49.2,1.17,1.8,0.6,2.0,51.2,0.994,0,1.0,1.0,0,3.0,2.0,7.0,6.0
1.6,2.0,0.8,40.8,0.808,2.0,1.4,2.0,52.2,1.08,0,1.0,1.0,2,0.0,1.0,7.0,1.0
1.0,1.4,1.2,62.2,1.616,1.2,1.8,1.0,42.6,1.306,0,1.0,1.0,0,4.0,0.0,4.0,2.0
1.0,2.0,0.4,48.6,1.092,1.8,1.2,1.2,58.4,2.116,0,1.0,1.0,1,1.0,1.0,8.0,6.0
2.2,0.8,2.6,50.4,1.248,1.2,0.8,1.8,53.0,0.7100000000000001,0,1.0,1.0,0,1.0,0.0,2.0,2.0
1.6,2.6,0.8,52.2,1.358,1.8,0.8,1.8,54.8,1.0,0,1.0,1.0,0,4.0,2.0,3.0,6.0
1.2,1.4,0.8,57.8,1.884,0.8,1.2,0.8,58.4,1.144,0,1.0,1.0,0,2.0,1.0,3.0,3.0
1.8,2.4,1.2,46.6,1.042,0.6,1.0,0.8,43.2,0.986,0,1.0,1.0,0,4.0,3.0,6.0,1.0
0.8,2.2,0.8,38.6,1.104,2.2,1.6,2.2,55.4,1.276,0,1.0,1.0,2,2.0,3.0,4.0,5.0
1.2,2.0,0.6,46.6,1.048,1.0,1.0,1.2,50.0,0.8219999999999998,0,1.0,1.0,1,1.0,1.0,3.0,8.0
1.4,1.8,0.8,42.2,0.944,1.4,1.2,1.8,45.2,1.0,0,1.0,1.0,0,2.0,0.0,8.0,1.0
1.6,0.6,3.0,40.8,1.196,1.4,1.0,1.6,63.0,1.202,0,1.0,1.0,0,1.0,0.0,6.0,5.0
1.0,1.2,0.8,47.4,1.0379999999999998,2.0,0.4,3.0,52.0,1.0,0,1.0,1.0,2,0.0,3.0,7.0,3.0
1.0,1.4,0.8,58.2,1.144,1.0,1.6,0.8,45.0,1.03,0,1.0,1.0,0,2.0,1.0,5.0,3.0
0.8,1.6,0.6,45.0,1.1720000000000002,2.6,2.2,1.8,43.0,1.208,0,1.0,1.0,0,2.0,1.0,2.0,7.0
2.0,1.6,1.2,52.2,1.0,1.2,2.4,0.8,41.2,1.33,0,1.0,1.0,1,1.0,1.0,6.0,5.0
1.8,0.2,3.0,60.0,1.0,1.6,1.4,1.4,52.0,1.6800000000000002,0,1.0,1.0,0,1.0,0.0,8.0,2.0
1.4,1.4,1.8,45.6,0.974,2.2,2.2,1.4,52.2,1.188,0,1.0,1.0,0,1.0,0.0,4.0,8.0
2.2,1.4,2.6,53.8,1.048,1.4,0.4,3.0,40.2,0.924,0,1.0,1.0,2,0.0,1.0,4.0,6.0
1.2,1.6,0.8,49.6,1.282,1.0,1.2,0.8,57.4,0.924,0,1.0,1.0,0,3.0,0.0,3.0,4.0
1.2,1.0,1.4,65.6,1.264,1.0,1.8,0.8,43.6,1.402,0,1.0,1.0,1,2.0,2.0,9.0,1.0
2.2,2.4,1.2,48.2,1.3519999999999999,1.4,1.4,1.8,43.4,0.974,0,1.0,1.0,2,1.0,2.0,4.0,4.0
1.0,2.2,0.8,43.2,1.372,1.0,1.6,1.0,43.0,1.354,0,1.0,1.0,2,1.0,2.0,2.0,1.0
0.6,1.8,0.2,58.2,0.9940000000000001,1.4,0.6,1.6,63.4,1.264,0,1.0,1.0,2,0.0,1.0,2.0,3.0
1.4,1.8,0.8,53.6,0.984,0.8,1.4,0.8,53.8,1.2879999999999998,0,1.0,1.0,0,1.0,0.0,1.0,9.0
1.2,0.2,3.0,38.6,0.8859999999999999,1.6,1.4,1.2,48.2,1.4620000000000002,0,1.0,1.0,0,2.0,0.0,5.0,2.0
1.6,0.2,3.0,56.8,1.026,2.0,1.6,2.0,55.2,1.114,0,1.0,1.0,2,0.0,2.0,8.0,2.0
1.0,1.8,0.6,44.0,0.868,1.8,2.0,1.2,47.8,1.188,0,1.0,1.0,1,0.0,0.0,3.0,4.0
1.4,1.6,1.2,60.4,1.0,1.4,1.4,1.0,42.2,1.402,0,1.0,1.0,0,2.0,1.0,7.0,0.0
0.6,1.0,0.8,52.6,1.2879999999999998,0.8,1.4,0.8,38.2,0.868,0,1.0,1.0,0,2.0,0.0,7.0,0.0
1.6,1.6,1.2,51.2,1.4620000000000002,1.2,2.2,0.8,47.0,1.496,0,1.0,1.0,2,1.0,2.0,5.0,2.0
1.4,1.4,1.6,39.4,1.27,1.2,0.4,2.4,54.4,1.026,0,1.0,1.0,2,0.0,1.0,6.0,7.0
1.8,1.6,1.4,53.2,1.188,1.6,0.6,2.0,65.2,1.56,0,1.0,1.0,2,1.0,2.0,4.0,4.0
1.4,1.6,1.2,64.0,1.0,1.4,0.2,3.0,39.6,0.8859999999999999,0,1.0,1.0,2,1.0,2.0,4.0,8.0
2.0,1.2,2.4,49.8,1.114,0.4,1.6,0.2,54.6,0.9620000000000001,0,1.0,1.0,0,4.0,2.0,3.0,0.0
1.2,1.8,0.8,52.0,0.984,2.4,2.6,1.2,48.4,1.6600000000000001,0,1.0,1.0,0,2.0,1.0,9.0,10.0
1.0,0.8,1.4,59.6,1.1199999999999999,1.2,1.4,0.8,42.8,1.402,0,1.0,1.0,0,4.0,3.0,9.0,3.0
1.6,1.2,2.4,45.2,1.224,0.2,1.6,0.2,35.8,0.868,0,1.0,1.0,2,1.0,2.0,9.0,5.0
1.2,2.2,0.8,42.4,1.298,1.4,1.4,1.8,53.2,1.224,0,1.0,1.0,0,2.0,1.0,6.0,6.0
2.2,2.4,1.2,49.4,1.6600000000000001,0.6,1.6,0.8,29.2,1.0,0,1.0,1.0,0,2.0,0.0,8.0,5.0
1.6,1.8,0.8,42.4,1.504,1.6,1.8,0.8,54.4,1.178,0,1.0,1.0,0,1.0,0.0,6.0,5.0
1.6,0.4,3.0,39.0,1.06,1.2,1.0,1.6,37.6,1.2440000000000002,0,1.0,1.0,0,2.0,1.0,7.0,4.0
1.2,0.4,2.4,54.6,0.974,1.4,1.6,1.2,64.2,0.9179999999999999,0,1.0,1.0,0,2.0,1.0,3.0,11.0
2.2,1.2,2.4,52.4,1.34,1.6,1.2,1.8,58.8,1.1199999999999999,0,1.0,1.0,2,0.0,1.0,8.0,5.0
1.8,0.8,2.0,63.2,1.2559999999999998,1.6,1.6,1.2,53.6,1.4620000000000002,0,1.0,1.0,0,4.0,1.0,3.0,3.0
0.6,2.0,0.2,51.2,1.1,1.6,1.8,1.4,49.2,0.984,0,1.0,1.0,2,0.0,1.0,4.0,1.0
1.0,1.4,1.2,53.4,1.224,1.8,1.0,2.0,60.8,1.2559999999999998,0,1.0,1.0,0,3.0,0.0,4.0,8.0
1.4,1.2,2.0,47.0,0.984,1.4,0.6,2.4,50.2,1.0699999999999998,0,1.0,1.0,1,0.0,0.0,5.0,5.0
1.2,1.2,1.4,39.6,1.2739999999999998,1.4,1.6,1.2,63.8,0.9279999999999999,0,1.0,1.0,2,0.0,3.0,4.0,8.0
1.0,1.2,0.8,54.6,1.178,1.8,1.2,1.8,56.2,1.34,0,1.0,1.0,2,2.0,4.0,11.0,4.0
0.6,1.4,0.8,31.0,1.0,1.6,1.6,1.4,46.6,1.298,0,1.0,1.0,2,0.0,1.0,10.0,4.0
1.6,2.4,0.6,52.4,1.476,1.8,1.6,1.4,40.6,1.504,0,1.0,1.0,2,0.0,1.0,4.0,4.0
1.8,1.8,1.2,53.0,1.6600000000000001,0.6,2.0,0.2,55.0,1.1,0,1.0,1.0,0,1.0,0.0,0.0,5.0
1.4,1.0,1.8,60.6,1.1199999999999999,1.6,0.4,3.0,41.4,1.3139999999999998,0,1.0,1.0,1,1.0,1.0,8.0,4.0
1.8,1.2,1.8,65.6,0.9279999999999999,1.0,0.4,2.2,46.4,0.984,0,1.0,1.0,1,2.0,2.0,6.0,7.0
1.4,1.0,2.0,45.2,1.166,1.6,1.0,2.0,60.8,1.0,0,1.0,1.0,2,2.0,3.0,2.0,2.0
2.0,1.2,1.8,54.4,1.292,0.4,1.2,0.8,36.6,1.0,0,1.0,1.0,0,1.0,0.0,3.0,1.0
1.6,0.6,2.6,43.2,1.314,0.6,1.6,0.2,55.6,1.178,0,1.0,1.0,0,4.0,2.0,7.0,4.0
0.8,0.6,2.0,46.6,1.0699999999999998,1.0,1.8,0.6,49.0,1.1800000000000002,0,1.0,1.0,0,2.0,1.0,8.0,3.0
1.6,1.6,1.4,39.8,1.0,1.0,1.6,1.2,39.8,1.1019999999999999,0,1.0,1.0,0,1.0,0.0,4.0,3.0
1.8,1.4,2.0,60.8,1.256,1.2,1.2,1.2,52.0,1.452,0,1.0,1.0,2,1.0,2.0,15.0,1.0
0.4,2.0,0.0,54.6,0.998,1.6,1.0,1.8,50.0,1.25,0,1.0,1.0,0,5.0,0.0,7.0,1.0
2.2,1.2,2.6,59.6,1.182,1.4,1.0,1.8,46.0,1.308,0,1.0,1.0,1,0.0,0.0,2.0,3.0
1.4,1.2,1.8,46.4,1.072,1.6,1.4,1.8,63.2,1.256,0,1.0,1.0,0,3.0,1.0,3.0,4.0
0.0,0.0,0.0,0.0,0.0,2.2,1.0,2.6,44.8,1.6039999999999999,0,1.0,1.0,0,1.0,0.0,11.0,1.0
1.4,2.0,1.2,45.4,1.25,1.2,0.6,2.2,41.8,1.0,0,1.0,1.0,0,1.0,0.0,6.0,4.0
0.6,1.6,0.6,36.8,0.844,1.0,0.8,2.0,51.6,1.0859999999999999,0,1.0,1.0,1,2.0,2.0,0.0,3.0
1.8,1.4,1.4,65.2,0.9279999999999999,1.4,1.4,0.6,57.0,0.9280000000000002,0,1.0,1.0,1,1.0,1.0,7.0,8.0
0.4,1.4,0.6,36.2,0.834,0.6,2.2,0.0,48.4,0.9,0,1.0,1.0,2,0.0,1.0,6.0,2.0
2.2,1.0,2.4,56.6,1.28,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,2.0,1.0,3.0,3.0
1.2,0.6,2.0,46.4,1.0,1.0,0.0,3.0,51.0,1.0,0,1.0,1.0,0,3.0,0.0,3.0,7.0
1.8,1.2,2.0,45.2,1.5479999999999998,1.6,1.4,1.0,63.0,0.9280000000000002,0,1.0,1.0,0,3.0,1.0,6.0,5.0
2.2,1.2,2.4,57.4,1.28,0.6,1.8,0.2,37.8,0.9280000000000002,0,1.0,1.0,0,1.0,0.0,3.0,3.0
1.6,2.0,1.2,66.6,1.1960000000000002,0.4,1.2,0.6,40.2,0.834,0,1.0,1.0,0,2.0,0.0,8.0,4.0
1.0,0.8,1.6,44.0,0.8800000000000001,1.8,1.2,2.2,53.6,1.182,0,1.0,1.0,0,2.0,1.0,7.0,4.0
1.6,1.4,0.8,56.8,1.016,1.8,1.0,2.4,45.4,1.174,0,1.0,1.0,1,1.0,1.0,11.0,3.0
1.4,0.8,2.2,52.0,1.0859999999999999,1.0,2.0,0.0,52.0,1.0,0,1.0,1.0,0,2.0,0.0,3.0,8.0
0.8,1.8,0.6,47.6,0.9,1.2,1.8,1.2,47.6,1.062,0,1.0,1.0,0,3.0,1.0,3.0,6.0
0.0,1.4,0.0,45.6,0.834,1.0,0.8,1.6,43.0,0.8800000000000001,0,1.0,1.0,2,0.0,3.0,2.0,7.0
1.6,1.6,1.0,64.0,1.01,1.2,1.0,1.6,53.2,1.182,0,1.0,1.0,1,0.0,0.0,3.0,1.0
0.6,1.8,0.2,38.6,0.954,2.0,1.2,2.0,44.2,1.3739999999999999,0,1.0,1.0,2,0.0,1.0,4.0,2.0
1.4,0.4,2.6,45.4,1.174,1.6,0.8,2.4,54.6,1.0539999999999998,0,1.0,1.0,0,2.0,1.0,1.0,5.0
1.2,2.0,1.2,41.8,1.062,1.6,0.8,2.2,51.0,1.138,0,1.0,1.0,0,3.0,2.0,5.0,11.0
0.5,1.5,1.5,52.0,1.0,0.5,2.0,0.0,52.5,1.0,0,1.0,1.0,0,2.0,1.0,5.0,3.0
1.4,0.8,1.0,61.8,1.0,1.6,0.2,2.6,44.6,1.0,0,1.0,1.0,0,1.0,0.0,4.0,6.0
1.6,1.8,1.2,66.0,1.226,1.2,1.6,1.2,45.0,0.9,0,1.0,1.0,0,1.0,0.0,10.0,3.0
1.0,1.0,1.2,44.4,0.728,1.6,0.6,1.6,58.0,0.9560000000000001,0,1.0,1.0,2,0.0,1.0,5.0,4.0
0.6666666666666666,2.0,0.0,52.0,1.1566666666666665,1.6,2.0,1.8,39.0,1.062,0,1.0,1.0,1,1.0,1.0,9.0,3.0
1.4,0.8,1.6,44.2,0.8800000000000001,1.4,1.2,1.2,59.6,1.0,0,1.0,1.0,0,2.0,1.0,3.0,4.0
1.8,1.0,2.4,56.6,1.0539999999999998,1.0,1.6,1.2,66.6,1.452,0,1.0,1.0,2,0.0,1.0,6.0,5.0
1.6,1.2,1.6,56.4,1.042,1.8,1.0,2.0,42.8,1.196,0,1.0,1.0,0,3.0,1.0,1.0,5.0
0.4,1.6,0.2,40.0,0.924,1.0,1.3333333333333333,2.0,51.0,1.2366666666666666,0,1.0,1.0,1,1.0,1.0,5.0,4.0
1.2,0.4,2.0,44.6,0.898,0.0,1.6,0.0,48.2,0.834,0,1.0,1.0,0,1.0,0.0,4.0,1.0
1.0,1.0,1.2,55.8,1.182,1.6,0.6,2.6,44.6,1.174,0,1.0,1.0,1,2.0,2.0,5.0,3.0
1.2,2.2,1.4,40.2,1.062,0.6,1.2,0.4,46.4,0.924,0,1.0,1.0,2,0.0,1.0,7.0,1.0
1.0,1.0,1.2,47.0,0.728,1.2,0.4,2.0,49.4,0.898,0,1.0,1.0,0,3.0,0.0,6.0,4.0
1.8,1.4,1.8,43.6,1.196,0.75,1.75,0.25,55.5,1.1175,0,1.0,1.0,2,0.0,1.0,6.0,3.0
1.8,1.0,2.2,41.4,1.174,1.8,1.0,2.0,45.4,0.8800000000000001,0,1.0,1.0,0,3.0,0.0,4.0,1.0
1.0,1.6,0.6,54.0,1.0,1.0,0.8,1.8,55.8,1.0539999999999998,0,1.0,1.0,0,4.0,2.0,3.0,2.0
1.0,1.25,1.75,48.25,1.1775,0.0,1.6,0.0,44.8,0.834,0,1.0,1.0,2,0.0,3.0,8.0,2.0
1.2,1.0,1.8,63.4,1.452,1.2,1.2,1.2,56.2,1.182,0,1.0,1.0,2,0.0,1.0,4.0,1.0
1.8,0.4,2.2,51.4,0.9560000000000001,2.2,1.4,2.0,58.2,1.042,0,1.0,1.0,2,1.0,2.0,3.0,5.0
0.8,1.0,1.0,49.2,1.0,1.4,0.6,1.8,50.2,0.8280000000000001,0,1.0,1.0,0,3.0,0.0,2.0,10.0
0.8,1.4,0.8,51.2,1.0939999999999999,1.0,0.8,1.6,45.0,0.9560000000000001,0,1.0,1.0,2,0.0,2.0,9.0,4.0
0.6,1.4,0.6,49.0,1.0,2.2,1.0,2.2,36.2,1.1019999999999999,0,1.0,1.0,0,1.0,0.0,5.0,5.0
1.4,1.2,1.8,48.6,0.8800000000000001,1.0,1.2,1.2,48.0,0.944,0,1.0,1.0,2,1.0,3.0,5.0,10.0
0.8,0.8,1.4,53.4,0.898,1.0,0.8,1.8,60.4,1.452,0,1.0,1.0,2,0.0,1.0,4.0,5.0
1.2,1.6,1.2,50.0,1.0,2.2,1.4,2.0,57.6,1.0,0,1.0,1.0,0,1.0,0.0,5.0,4.0
1.4,1.6,1.0,52.4,1.0,1.2,1.4,1.4,46.2,1.062,0,1.0,1.0,0,4.0,2.0,2.0,5.0
0.8,0.8,1.2,53.2,1.0,0.8,1.6,1.4,49.4,1.142,0,1.0,1.0,1,1.0,1.0,11.0,5.0
0.8,1.0,1.2,50.2,0.898,0.6,1.4,0.8,52.2,1.0939999999999999,0,1.0,1.0,0,3.0,0.0,2.0,2.0
1.6,1.2,1.8,46.8,1.0,1.0,1.0,1.2,58.8,1.0,0,1.0,1.0,2,0.0,1.0,10.0,3.0
1.8,1.2,1.8,58.2,1.0,0.8,1.2,1.2,48.0,1.0,0,1.0,1.0,1,2.0,2.0,4.0,3.0
0.8,1.8,1.0,45.8,1.142,2.0,1.8,1.4,53.6,1.0,0,1.0,1.0,0,1.0,0.0,2.0,5.0
1.4,2.2,0.8,43.2,1.0,1.6,1.0,1.6,41.6,1.0,0,1.0,1.0,2,2.0,5.0,6.0,5.0
1.2,0.6,2.0,45.0,0.9560000000000001,1.0,0.6,1.4,49.2,1.0,0,1.0,1.0,1,2.0,2.0,9.0,3.0
1.2,1.2,1.2,52.0,0.8280000000000001,1.0,1.4,1.2,48.2,1.0,0,1.0,1.0,1,3.0,3.0,7.0,3.0
1.0,0.2,2.4,56.8,1.226,1.6,1.6,1.8,50.4,1.0,0,1.0,1.0,0,2.0,0.0,10.0,3.0
1.8,1.6,1.4,62.0,1.008,1.8,1.4,1.4,51.6,1.0,0,1.0,1.0,0,6.0,1.0,4.0,6.0
1.0,1.2,1.2,50.2,1.044,1.6,2.6,0.8,43.2,1.0,0,1.0,1.0,0,3.0,2.0,8.0,5.0
1.4,2.0,0.8,47.6,1.0,0.8,1.0,1.2,50.8,0.942,0,1.0,1.0,0,2.0,1.0,6.0,6.0
2.4,1.2,2.0,44.0,1.0,1.2,1.6,0.8,53.2,0.8280000000000001,0,1.0,1.0,0,4.0,0.0,1.0,12.0
1.2,1.2,1.4,45.4,0.868,1.4,0.8,2.0,43.2,0.9560000000000001,0,1.0,1.0,1,0.0,0.0,6.0,1.0
0.6,1.6,0.8,51.6,1.0639999999999998,1.0,0.2,2.4,57.2,1.226,0,1.0,1.0,2,0.0,1.0,5.0,5.0
1.0,0.6,1.8,56.4,0.952,1.4,0.8,1.6,48.0,1.0,0,1.0,1.0,0,4.0,0.0,10.0,9.0
1.2,1.8,1.2,51.6,1.0,1.0,1.2,1.6,44.0,1.142,0,1.0,1.0,0,5.0,1.0,2.0,3.0
1.6,1.8,1.4,44.4,1.0,1.6,2.0,1.2,51.6,1.252,0,1.0,1.0,2,0.0,2.0,10.0,2.0
1.4,1.4,1.6,48.2,0.982,1.2,0.6,1.6,44.4,0.7979999999999999,0,1.0,1.0,0,1.0,0.0,10.0,6.0
1.0,1.2,1.2,49.4,1.044,2.6,1.2,2.0,60.2,1.008,0,1.0,1.0,2,3.0,4.0,3.0,5.0
2.0,2.6,1.2,52.4,1.0,2.8,1.0,2.0,44.6,1.326,0,1.0,1.0,0,1.0,0.0,6.0,3.0
1.2,0.8,1.6,45.2,0.966,1.8,0.6,2.2,54.4,1.026,0,1.0,1.0,0,1.0,0.0,0.0,8.0
0.8,2.0,1.0,45.0,1.012,1.4,2.8,0.2,44.4,1.0,0,1.0,1.0,0,1.0,0.0,4.0,6.0
1.2,2.2,0.8,57.8,0.844,0.4,1.4,0.8,48.0,0.808,0,1.0,1.0,0,1.0,0.0,8.0,8.0
2.4,0.8,1.8,50.8,1.326,0.8,1.8,1.4,46.8,1.012,0,1.0,1.0,0,3.0,0.0,8.0,9.0
1.2,0.6,1.6,44.6,0.742,1.4,0.4,2.0,54.0,1.026,0,1.0,1.0,1,0.0,0.0,4.0,8.0
0.2,1.4,0.6,46.0,0.682,1.4,1.2,2.0,46.6,1.046,0,1.0,1.0,1,3.0,3.0,1.0,5.0
1.4,1.6,1.2,51.8,1.044,1.2,0.8,1.6,45.0,0.966,0,1.0,1.0,1,1.0,1.0,3.0,2.0
1.2,2.8,0.0,47.8,1.0,1.6,2.0,1.4,48.4,0.9400000000000001,0,1.0,1.0,2,2.0,3.0,8.0,6.0
1.0,0.2,2.4,58.2,0.9339999999999999,2.0,2.2,1.8,50.4,1.0,0,1.0,1.0,2,0.0,1.0,10.0,4.0
1.6,1.8,1.2,47.6,1.162,1.4,2.0,0.6,48.0,1.004,0,1.0,1.0,0,3.0,2.0,1.0,5.0
2.8,1.6,2.0,59.2,1.204,1.4,2.0,1.4,54.2,0.908,0,1.0,1.0,2,1.0,2.0,6.0,3.0
1.4,1.8,1.8,45.4,1.0,0.6,2.0,0.2,48.2,0.682,0,1.0,1.0,2,0.0,1.0,4.0,0.0
1.2,2.2,1.4,52.0,0.9620000000000001,1.4,1.2,1.4,52.0,1.044,0,1.0,1.0,2,1.0,2.0,4.0,4.0
1.8,2.0,0.6,48.8,1.004,2.4,0.8,1.8,51.2,1.6179999999999999,0,1.0,1.0,1,2.0,2.0,1.0,4.0
1.2,0.6,1.8,48.6,0.966,1.8,1.6,2.0,50.8,0.9400000000000001,0,1.0,1.0,2,0.0,2.0,4.0,6.0
1.2,0.4,1.6,58.4,1.026,2.6,1.8,1.4,58.8,1.2419999999999998,0,1.0,1.0,0,1.0,0.0,7.0,3.0
1.8,1.8,1.6,49.2,1.046,2.2,1.6,1.8,46.6,1.222,0,1.0,1.0,1,0.0,0.0,7.0,1.0
0.8,1.8,1.4,46.4,0.9460000000000001,0.8,0.4,1.8,61.2,0.9339999999999999,0,1.0,1.0,2,1.0,2.0,4.0,5.0
0.6,0.6,1.2,42.6,0.742,1.6,3.2,0.0,44.6,1.0,0,1.0,1.0,0,3.0,1.0,2.0,4.0
1.2,0.4,2.4,62.6,0.9339999999999999,1.8,1.2,2.0,47.2,1.044,0,1.0,1.0,0,3.0,1.0,4.0,3.0
0.6,1.6,1.2,46.2,1.0,1.2,1.8,1.2,51.8,1.046,0,1.0,1.0,0,5.0,1.0,2.0,4.0
1.4,1.6,1.4,46.4,1.114,2.2,2.2,0.8,49.0,1.004,0,1.0,1.0,0,3.0,0.0,8.0,1.0
2.0,1.6,2.0,53.8,0.9400000000000001,0.8,2.0,1.2,46.8,0.9460000000000001,0,1.0,1.0,2,0.0,1.0,16.0,0.0
2.8,1.0,2.0,51.2,1.6179999999999999,2.6,1.8,1.4,57.0,1.2419999999999998,0,1.0,1.0,2,0.0,2.0,2.0,7.0
2.0,1.0,2.0,44.2,1.222,1.4,2.0,1.4,52.0,0.9620000000000001,0,1.0,1.0,0,3.0,1.0,2.0,4.0
1.4,3.0,0.0,45.8,1.0,1.2,0.2,2.0,54.6,1.026,0,1.0,1.0,0,1.0,0.0,5.0,9.0
1.6,0.6,2.4,63.8,1.296,0.8,1.0,1.2,49.2,0.966,0,1.0,1.0,0,6.0,2.0,4.0,4.0
0.8,1.6,0.8,43.4,0.682,1.0,0.8,1.2,44.8,0.742,0,1.0,1.0,2,0.0,2.0,4.0,9.0
