home_team_name,away_team_name,home_team_goal_count,away_team_goal_count,status,timestamp,referee,home_team_possession,away_team_possession,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards,home_team_pre_match_xg,away_team_pre_match_xg,is_cup,home_team_lsi,away_team_lsi
Union San Felipe,Deportes Temuco,1.0,0.0,complete,1753547400,Benjamín Saravia,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,San Luis,2.0,2.0,complete,1753547400,Gustavo Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Santiago Morning,0.0,1.0,complete,1753556400,Cristián Marcelo Droguett Valenzuela,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Cobreloa,0.0,1.0,complete,1753570800,Víctor Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Santiago Wanderers,4.0,1.0,complete,1753633800,Claudio Díaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Copiapo,0.0,0.0,complete,1753642800,Manuel Vergara,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Magallanes,2.0,2.0,complete,1753748100,Matías Humberto Assadi Quintana,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Recoleta,0.0,2.0,complete,1754074800,Rodrigo Rivera,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Curico Unido,0.0,0.0,complete,1754152200,Gustavo Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Rangers de Talca,4.0,1.0,complete,1754161200,Miguel Araos,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Universidad de Concepcion,1.0,0.0,complete,1754179200,Fabián Esteban Reyes Fuenzalida,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Antofagasta,2.0,2.0,complete,1754238600,Felipe Andrés González Alveal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Union San Felipe,0.0,0.0,complete,1754247600,Matías Humberto Assadi Quintana,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,San Marcos de Arica,1.0,0.0,complete,1754265600,Cristián Marcelo Droguett Valenzuela,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Deportes Santa Cruz,1.0,0.0,complete,1754350200,Rodrigo Alejandro Farías Molina,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Magallanes,0.0,1.0,complete,1754694000,Cristián Marcelo Droguett Valenzuela,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Santiago Morning,0.0,0.0,complete,1754757000,Gustavo Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Universidad de Concepcion,1.0,2.0,complete,1754766000,Francisco Gilabert,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Deportes Copiapo,1.0,0.0,complete,1754775000,Cristián Galaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Deportes Temuco,0.0,0.0,complete,1754784000,Mario Jesus Salvo Sepulveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Cobreloa,3.0,0.0,complete,1754843400,Manuel Vergara Rodríguez,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Union San Felipe,2.0,1.0,complete,1754852400,Claudio Andrés Urrutia Córdova,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Curico Unido,0.0,0.0,complete,1754861400,Mathías Riquelme,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,San Marcos de Arica,4.0,1.0,complete,1755275400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Deportes Santa Cruz,0.0,1.0,complete,1755284400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Santiago Wanderers,0.0,2.0,complete,1755293400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,San Luis,1.0,0.0,complete,1755361800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Rangers de Talca,0.0,1.0,complete,1755370800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Concepción,2.0,1.0,complete,1755379800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Recoleta,0.0,0.0,complete,1755448200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Cobreloa,3.0,4.0,complete,1755457200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Santiago Morning,2.0,1.0,complete,1755907200,Fernando André Vejar Díaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Antofagasta,0.0,2.0,complete,1755966600,Matías Humberto Assadi Quintana,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Santiago Wanderers,1.0,1.0,complete,1755966600,Francisco Gilabert,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Magallanes,0.0,0.0,complete,1755975600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Deportes Copiapo,1.0,1.0,complete,1756053000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Curico Unido,2.0,0.0,complete,1756062000,Francisco Javier Soriano Bascur,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Universidad de Concepcion,1.0,4.0,complete,1756071000,Claudio Díaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Deportes Temuco,1.0,1.0,complete,1756162800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Union San Felipe,2.0,0.0,complete,1756494000,Diego Enrique Flores Seguel,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Santiago Morning,4.0,1.0,complete,1756508400,Miguel Araos,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Deportes Santa Cruz,2.0,0.0,complete,1756571400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Deportes Temuco,1.0,1.0,complete,1756580400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Rangers de Talca,0.0,0.0,complete,1756657800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,San Luis,1.0,1.0,complete,1756666800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Antofagasta,0.0,0.0,complete,1756675800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Recoleta,1.0,0.0,complete,1756767600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Santiago Wanderers,3.0,2.0,complete,1757176200,Hector Elias Jona Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Universidad de Concepcion,0.0,1.0,complete,1757176200,Franco Esteban Jiménez Lazo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Curico Unido,4.0,2.0,complete,1757185200,Miguel Araos,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Deportes Copiapo,2.0,2.0,complete,1757194200,Diego Enrique Flores Seguel,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Santiago Morning,4.0,0.0,complete,1757259000,Mathías Riquelme,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Magallanes,0.0,3.0,complete,1757268000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Cobreloa,4.0,0.0,complete,1757277000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,San Marcos de Arica,0.0,0.0,complete,1757354400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Universidad de Concepcion,0.0,0.0,complete,1757703600,Miguel Araos,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Deportes Temuco,2.0,0.0,complete,1757777400,Hector Elias Jona Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,San Luis,1.0,3.0,complete,1757786400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Recoleta,4.0,0.0,complete,1757862000,Nicolás Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Union San Felipe,2.0,1.0,complete,1757862000,Claudio Díaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Deportes Santa Cruz,1.0,1.0,complete,1757881800,Gastón Philippe,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Concepción,3.0,0.0,complete,1757881800,Rodrigo Alejandro Carvajal Molina,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Antofagasta,1.0,1.0,complete,1757977200,Cristián Marcelo Garay Reyes,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Magallanes,2.0,1.0,complete,1759530600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Deportes Copiapo,0.0,1.0,complete,1759590000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Cobreloa,1.0,2.0,complete,1759600800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Union San Felipe,2.0,1.0,complete,1759615200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Curico Unido,0.0,2.0,complete,1759678200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,San Marcos de Arica,1.0,1.0,complete,1759687200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Santiago Wanderers,1.0,1.0,complete,1759687200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Rangers de Talca,1.0,1.0,complete,1759696200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Santiago Morning,0.0,1.0,complete,1760196600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,San Marcos de Arica,3.0,1.0,complete,1760214600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Concepción,2.0,2.0,complete,1760223600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Deportes Santa Cruz,0.0,0.0,complete,1760283000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Deportes Temuco,2.0,1.0,complete,1760292000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Curico Unido,2.0,0.0,complete,1760301000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Recoleta,0.0,0.0,complete,1760396400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Antofagasta,2.0,1.0,complete,1760396400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Rangers de Talca,2.0,3.0,complete,1760725800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Cobreloa,3.0,0.0,complete,1760734800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Santiago Wanderers,1.0,0.0,complete,1760801400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Union San Felipe,1.0,0.0,complete,1760801400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Universidad de Concepcion,3.0,0.0,complete,1760887800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Magallanes,2.0,0.0,complete,1760896800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Deportes Santa Cruz,0.0,0.0,complete,1760905800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,San Luis,2.0,2.0,complete,1760905800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Deportes Copiapo,0.0,0.0,complete,1761345000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Deportes Temuco,3.0,2.0,complete,1761345000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Santiago Morning,2.0,0.0,complete,1761406200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,San Marcos de Arica,1.0,0.0,complete,1761406200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Curico Unido,1.0,1.0,complete,1761406200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Antofagasta,1.0,0.0,complete,1761492600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Santiago Wanderers,2.0,0.0,complete,1761501600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Concepción,1.0,0.0,complete,1761519600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Recoleta,3.0,0.0,complete,1761933600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Union San Felipe,2.0,1.0,complete,1761942600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Rangers de Talca,3.0,0.0,complete,1761951600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Universidad de Concepcion,0.0,3.0,complete,1762023600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Magallanes,1.0,2.0,complete,1762034400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Cobreloa,0.0,2.0,complete,1762106400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Santa Cruz,2.0,1.0,complete,1762106400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,San Luis,3.0,0.0,complete,1762106400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Antofagasta,2.0,1.0,complete,1763499600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,San Marcos de Arica,0.0,2.0,complete,1763508600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Cobreloa,2.0,2.0,complete,1763593200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Concepción,1.0,1.0,complete,1763910000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Rangers de Talca,1.0,0.0,complete,1763910000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Santiago Wanderers,2.0,2.0,upcoming,1763931600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Cobreloa,2.0,1.0,complete,1764190800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Deportes Copiapo,1.0,0.0,complete,1764199800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,San Marcos de Arica,3.0,1.0,complete,1764545400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Concepción,1.0,1.0,complete,1764545400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Cobreloa,1.0,1.0,complete,1764802800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Concepción,2.0,3.0,complete,1765149300,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Cobreloa,1.0,1.0,upcoming,1779390000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Deportes Santa Cruz,1.0,1.0,complete,1771628400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Recoleta,0.0,2.0,complete,1771686000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,San Luis,2.0,0.0,complete,1771707600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Union San Felipe,5.0,0.0,complete,1771716600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Antofagasta,0.0,2.0,complete,1771794000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Deportes Copiapo,2.0,0.0,complete,1771803000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Deportes Temuco,3.0,1.0,complete,1771880400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Magallanes,1.0,2.0,complete,1771889400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Union Espanola,2.0,1.0,complete,1772226000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Cobreloa,0.0,0.0,complete,1772235000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Santiago Wanderers,1.0,1.0,complete,1772312400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Rangers de Talca,2.0,0.0,complete,1772321400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,D. Puerto Montt,1.0,2.0,complete,1772377200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Deportes Iquique,1.0,1.0,complete,1772407800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,San Marcos de Arica,1.0,1.0,complete,1772485200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Curico Unido,1.0,1.0,complete,1772494200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Antofagasta,2.0,0.0,complete,1772830800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Curico Unido,5.0,1.0,complete,1772917200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,San Marcos de Arica,0.0,0.0,complete,1772926200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Recoleta,3.0,1.0,complete,1773003600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,San Luis,1.0,1.0,complete,1773012600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Deportes Santa Cruz,3.0,2.0,complete,1773090000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Deportes Temuco,1.0,1.0,complete,1773099000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Magallanes,1.0,2.0,complete,1773180000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Union San Felipe,2.0,0.0,complete,1773435600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Cobreloa,1.0,2.0,complete,1773444600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Deportes Temuco,0.0,1.0,complete,1773522000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Deportes Copiapo,2.0,2.0,complete,1773531000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Union Espanola,2.0,1.0,complete,1773586800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Rangers de Talca,1.0,0.0,complete,1773608400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Deportes Santa Cruz,2.0,0.0,complete,1773617400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Santiago Wanderers,0.0,0.0,complete,1773703800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,D. Puerto Montt,2.0,1.0,complete,1774049400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Recoleta,2.0,4.0,complete,1774126800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Curico Unido,4.0,2.0,complete,1774135800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Antofagasta,2.0,2.0,complete,1774191600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Deportes Iquique,2.0,0.0,complete,1774213200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,San Luis,1.0,1.0,complete,1774222200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,San Marcos de Arica,1.0,1.0,complete,1774299600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Magallanes,1.0,1.0,complete,1774308600,R. Farias,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Deportes Temuco,1.0,5.0,complete,1774645200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Union Espanola,2.0,0.0,complete,1774710000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Santiago Wanderers,0.0,2.0,complete,1774731600,P. Maza,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Deportes Copiapo,1.0,1.0,complete,1774740600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Iquique,4.0,0.0,complete,1774796400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Union San Felipe,2.0,0.0,complete,1774818000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Deportes Santa Cruz,3.0,2.0,complete,1774827000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Rangers de Talca,3.0,2.0,complete,1774904400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Cobreloa,1.0,1.0,complete,1775865600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Curico Unido,0.0,0.0,complete,1775934000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Magallanes,2.0,2.0,complete,1775943000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,D. Puerto Montt,0.0,0.0,complete,1775952000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Recoleta,2.0,4.0,complete,1776011400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,San Luis,3.0,1.0,complete,1776020400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Antofagasta,3.0,3.0,complete,1776029400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,San Marcos de Arica,2.0,3.0,complete,1776038400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Union Espanola,1.0,1.0,complete,1776470400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Curico Unido,2.0,2.0,complete,1776529800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Santiago Wanderers,2.0,3.0,complete,1776538800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Cobreloa,2.0,1.0,complete,1776547800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Union San Felipe,1.0,3.0,complete,1776556800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Copiapo,1.0,0.0,complete,1776627000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Deportes Iquique,2.0,1.0,complete,1776636000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Deportes Temuco,1.0,0.0,complete,1776729600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Magallanes,0.0,1.0,complete,1777134600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,San Marcos de Arica,0.0,3.0,complete,1777134600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,D. Puerto Montt,2.0,1.0,complete,1777161600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Rangers de Talca,2.0,1.0,complete,1777163400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Antofagasta,0.0,2.0,complete,1777221000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,San Luis,3.0,1.0,complete,1777230000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Deportes Santa Cruz,2.0,0.0,complete,1777248000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Santiago Wanderers,2.0,1.0,complete,1777334400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Curico Unido,2.0,0.0,complete,1777593600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Deportes Iquique,2.0,2.0,complete,1777757400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,D. Puerto Montt,0.0,1.0,complete,1777766400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Deportes Copiapo,2.0,3.0,complete,1777825800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Deportes Temuco,2.0,2.0,complete,1777834800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Antofagasta,2.0,0.0,complete,1777843800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Union San Felipe,4.0,0.0,complete,1777932000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Recoleta,1.0,0.0,complete,1777941000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Rangers de Talca,1.0,1.0,complete,1778284800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Magallanes,2.0,0.0,complete,1778284800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Deportes Santa Cruz,1.0,0.0,complete,1778344200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Union Espanola,0.0,1.0,complete,1778353200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Cobreloa,5.0,1.0,complete,1778371200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,San Luis,3.0,1.0,complete,1778430600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Union San Felipe,2.0,1.0,complete,1778430600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,San Marcos de Arica,2.0,2.0,complete,1778544000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Recoleta,3.0,2.0,complete,1778949000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Deportes Copiapo,4.0,1.0,complete,1778958000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Rangers de Talca,2.0,1.0,complete,1778958000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Santiago Wanderers,0.0,3.0,complete,1778967000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,D. Puerto Montt,4.0,1.0,complete,1779044400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Antofagasta,1.0,1.0,complete,1779053400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
