timestamp,home_team_name,away_team_name,stats_real,l_gf,l_gc,l_ppg,l_pos,l_xg,l_yc,l_sot,v_gf,v_gc,v_ppg,v_pos,v_xg,v_yc,v_sot,is_cup,home_team_lsi,away_team_lsi,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards
1777163400,Deportes Temuco,Rangers de Talca,0.0,1.587908611599297,1.0057243283956816,1.405965352749184,52.873276424805425,1.6906703489831787,2.3008034145116727,5.492835820895523,0.43590644856022714,1.9686359334865486,0.06173674011986847,45.700905772610525,0.7262989500247847,2.885877157406155,3.4528128587830085,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,3.1
1777221000,Recoleta,Antofagasta,0.0,1.588919667590028,1.763157894736842,1.595106186518929,51.73864265927978,1.6725023084025858,2.3954755309325932,5.636068111455109,1.5736842105263158,1.7783933518005541,1.0106186518928901,47.692936288088646,1.5796121883656509,2.6960757156048007,5.301238390092879,0,1.0,1.0,2,0.0,2.0,4.8,5.4,2.8,2.6
1777230000,Cobreloa,San Luis,0.0,2.494525241757405,1.1914414071423132,1.9569024594532856,53.95462575192264,2.397889286530116,2.3012944490976905,7.266824196597353,0.6278653434520335,1.9659466822338976,0.4447168709865733,45.9928779918272,0.8418797431406887,2.7902996691963406,3.59963768115942,0,1.0,1.0,0,3.0,1.0,6.6,4.8,2.3,3.1
1777248000,Union Espanola,Deportes Santa Cruz,0.0,1.4632867132867133,1.0337995337995338,1.6689976689976689,52.644230769230774,1.5793123543123553,2.388286713286705,5.260000000000001,1.1946701946701945,2.156208656208656,0.2542052542052542,46.55769230769231,1.2764127764127764,2.885201285201284,4.44930501930502,0,1.0,1.0,0,2.0,0.0,6.0,4.2,2.3,3.1
1777334400,Deportes Iquique,Santiago Wanderers,0.0,1.4636416521233275,0.699825479930192,1.3365328679464805,53.145724258289704,1.612914485165795,2.3882780686445524,5.263380281690142,1.1944153577661432,1.0217180531316656,1.577816560015513,48.25904595695171,1.295123133604809,2.601502811712235,4.872535211267606,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,3.1
1777593600,Union Espanola,Curico Unido,0.0,1.5405674464907917,0.8855151816824292,1.8606271777003485,52.98257839721254,1.639870582379294,2.375659532105518,5.385714285714286,1.1945569262642433,2.3455127601469066,0.6323570957717299,46.27356624917601,1.2763254543742348,2.7906959224032386,4.3621621621621625,0,1.0,1.0,0,2.0,0.0,6.0,4.2,2.3,3.1
1777757400,Deportes Santa Cruz,Deportes Iquique,0.0,1.5888131609870741,1.3836427732079906,1.5953936545240894,52.30775558166862,1.6913701527614573,2.3953936545240877,5.63700481303221,0.6991304347826087,1.9643478260869567,0.5655072463768116,46.10217391304348,0.9035362318840573,2.8595652173912987,3.5232876712328767,0,1.0,1.0,1,2.0,2.0,6.0,5.4,2.3,2.6
1777766400,Rangers de Talca,D. Puerto Montt,0.0,1.2097048611111112,2.1449479166666667,0.4556944444444445,50.59713541666666,1.3880572916666667,2.5857378472222208,4.697945945945946,1.0329861111111112,1.2980324074074074,1.0653935185185186,47.60243055555556,1.1539351851851845,2.776215277777772,4.12972972972973,0,1.0,1.0,2,0.0,1.0,4.8,4.8,2.8,2.6
1777825800,Magallanes,Deportes Copiapo,0.0,1.3995503302262402,1.383718206941777,1.4060143332240387,52.02374818492669,1.539964401142911,2.4900323200149876,5.209729729729729,0.6453442571293524,1.3992437371986766,0.4726642508271625,46.86915077989601,0.87378288955412,2.7844178351977296,3.6258181818181816,0,1.0,1.0,2,2.0,3.0,6.0,6.0,2.8,2.6
1777834800,Santiago Wanderers,Deportes Temuco,0.0,1.9671747872439913,1.7622743851117553,1.5950621902178996,52.30735060319835,1.9940615355840277,2.3954830262788724,6.061593172119488,1.5730851959225662,1.2104180304872345,1.3893201159637145,48.544000748153,1.5791452352005986,2.7907322547460947,5.044665718349929,0,1.0,1.0,1,2.0,2.0,6.0,5.4,2.3,2.6
