fixture_id,date,timestamp,referee,venue_city,home_team,home_id,away_team,away_id,home_goals,away_goals,league_id,season,home_yellow_cards,away_yellow_cards,home_xg,away_xg,home_corners,away_corners,home_fouls,away_fouls,has_real_stats,home_elo,away_elo,home_rest_days,away_rest_days,home_travel_km,away_travel_km,referee_avg_cards
1147268,2024-01-07T16:30:00+00:00,1704645000,G. Angoula,Chambéry,Chambéry,9969,Toulouse,96,0,3,66,2023,1.0,3.0,1.7323598264955324,2.2989487066740164,0.0,0.0,0.0,0.0,0,1410.0,1400.0,28.9375,7.0,0.0,0.0,4.5
1147285,2024-01-07T19:45:00+00:00,1704656700,F. Batta,Castres,Revel,22745,Paris Saint Germain,85,0,9,66,2023,1.0,3.0,0.6596597213561495,1.026027322687817,0.0,0.0,0.0,0.0,0,1410.0,1400.0,30.0,7.0,0.0,0.0,4.5
1155316,2024-01-08T12:00:00+00:00,1704715200,,Abu Dhabi,Guinea,1509,Nigeria,19,2,0,10,2024,2.0,1.0,2.088072339117492,1.1414055171866595,0.0,0.0,0.0,0.0,0,1408.9556470558275,1686.159619260532,30.0,30.0,0.0,0.0,4.5
1155294,2024-01-08T12:00:00+00:00,1704715200,,Doha,Syria,1565,Malaysia,1538,2,2,10,2024,8.0,1.0,1.006408463848429,2.145467694378424,0.0,0.0,0.0,0.0,0,1400.4810314063225,1435.8782184086922,2.8541666666666665,30.0,0.0,0.0,4.5
1155284,2024-01-08T14:00:00+00:00,1704722400,,"Johannesburg, GA",Botswana,1520,Mozambique,1512,1,1,10,2024,3.0,3.0,1.678041587487924,0.6572692493973138,0.0,0.0,0.0,0.0,0,1410.008520096868,1406.4899681470927,30.0,2.0,0.0,0.0,4.5
1155249,2024-01-08T18:00:00+00:00,1704736800,O. Diakate,Diamniadio,Senegal,13,Niger,1505,1,0,10,2024,1.0,1.0,2.164120210095869,1.5720113280373005,0.0,0.0,0.0,0.0,0,1891.1682835071465,1409.9917180729458,30.0,30.0,0.0,0.0,4.5
1155250,2024-01-08T20:00:00+00:00,1704744000,C. Bulu,Kumasi,Ghana,1504,Namibia,1493,0,0,10,2024,4.0,1.0,0.9928444832281492,1.052873121549425,0.0,0.0,0.0,0.0,0,1407.9875855118285,1400.0,30.0,30.0,0.0,0.0,4.5
1155251,2024-01-09T11:30:00+00:00,1704799800,,Doha,Japan,12,Jordan,1548,6,1,10,2024,1.0,4.0,0.996204969637324,1.455804199751331,0.0,0.0,0.0,0.0,0,1924.8461490840818,1405.838596853878,8.479166666666666,3.8125,0.0,0.0,4.5
1155253,2024-01-09T13:00:00+00:00,1704805200,,Jeddah,Zambia,1507,Cameroon,1530,1,1,10,2024,1.0,2.0,2.2088077312652734,0.5922976036894267,0.0,0.0,0.0,0.0,0,1397.1534845224833,1655.7847932814386,30.0,30.0,0.0,0.0,4.5
1155295,2024-01-09T13:00:00+00:00,1704805200,,Doha,Kyrgyzstan,1554,Vietnam,1542,2,1,10,2024,3.0,2.0,2.227396886278099,1.0483532550376025,0.0,0.0,0.0,0.0,0,1357.5553328349633,1406.4372409234513,3.8958333333333335,30.0,0.0,0.0,4.5
1155296,2024-01-09T14:00:00+00:00,1704808800,,Malabo,Equatorial Guinea,1521,Djibouti,1535,1,1,10,2024,1.0,2.0,1.716274819566012,1.5527306096710751,0.0,0.0,0.0,0.0,0,1399.9777028094363,1436.191739058427,30.0,30.0,0.0,0.0,4.5
1155254,2024-01-09T15:00:00+00:00,1704812400,A. Gnama,Lomé,Burundi,1528,Algeria,1532,0,4,10,2024,1.0,4.0,2.4606818786755595,2.118279007478089,0.0,0.0,0.0,0.0,0,1390.5750112778453,1618.1935371351697,30.0,30.0,0.0,0.0,4.5
1155255,2024-01-09T15:30:00+00:00,1704814200,,Al-Wakra,Saudi Arabia,23,Palestine,1562,0,0,10,2024,3.0,4.0,1.1592238983598986,1.99566760670392,0.0,0.0,0.0,0.0,0,1393.8759248581882,1363.721893257064,5.083333333333333,2.6458333333333335,0.0,0.0,4.5
1155252,2024-01-09T17:30:00+00:00,1704821400,Mohammed Braheh,Ar-Rayyan,Indonesia,1571,Iran,22,0,5,10,2024,1.0,3.0,1.6528520721630255,1.094047039721116,0.0,0.0,0.0,0.0,0,1398.4040376503908,1869.1454278337985,4.1875,4.125,0.0,0.0,4.5
1155258,2024-01-10T13:00:00+00:00,1704891600,,"Pretoria, GT",South Africa,1531,Lesotho,1518,0,0,10,2024,2.0,0.0,2.093721447972816,0.6217583847424712,0.0,0.0,0.0,0.0,0,1416.280858661926,1380.1923076460428,30.0,3.9583333333333335,0.0,0.0,4.5
1155297,2024-01-10T14:00:00+00:00,1704895200,,Abu Dhabi,Congo DR,1508,Burkina Faso,1502,1,2,10,2024,5.0,3.0,2.321304902345545,0.9163503854210056,0.0,0.0,0.0,0.0,0,1399.8914451087912,1408.2222429568371,4.125,4.979166666666667,0.0,0.0,4.5
1155257,2024-01-10T15:30:00+00:00,1704900600,,Al-Wakra,Saudi Arabia,23,Hong Kong,4460,2,0,10,2024,1.0,1.0,2.100337597799764,1.2635165180833343,0.0,0.0,0.0,0.0,0,1393.0101946910122,1382.8374405516527,1.0,6.145833333333333,0.0,0.0,4.5
1155256,2024-01-10T17:30:00+00:00,1704907800,,Radès,Tunisia,28,Cape Verde Islands,1533,2,0,10,2024,2.0,1.0,1.7971100320552449,1.716462991178534,0.0,0.0,0.0,0.0,0,1418.52642566458,1394.3846407552842,4.0,30.0,0.0,0.0,4.5
1155678,2024-01-11T15:00:00+00:00,1704985200,,San Pédro,Morocco,31,Sierra Leone,1499,3,1,10,2024,3.0,0.0,1.1734290642179186,2.472332130832429,0.0,0.0,0.0,0.0,0,1951.7132171478797,1405.8956945204066,30.0,4.916666666666667,0.0,0.0,4.5
1155298,2024-01-12T15:00:00+00:00,1705071600,,Cairo,Kuwait,1570,Libya,1526,1,3,10,2024,2.0,1.0,1.154945980394321,0.707247139905355,0.0,0.0,0.0,0.0,0,1434.8566636255596,1429.6251191594672,30.0,7.083333333333333,0.0,0.0,4.5
1155259,2024-01-12T18:00:00+00:00,1705082400,K. Athanasiou,Paphos,Sweden,5,Estonia,1101,2,1,10,2024,4.0,2.0,1.3696805020662932,1.6794125061791074,0.0,0.0,0.0,0.0,0,1826.6221768394691,1407.2724819862826,30.0,30.0,0.0,0.0,4.5
1155260,2024-01-13T23:30:00+00:00,1705188600,R. Vazquez,"Fort Lauderdale, Florida",Guatemala,5161,Iceland,18,0,1,10,2024,2.0,4.0,1.800688987556198,1.4007866578848334,0.0,0.0,0.0,0.0,0,1401.8512234754842,1398.3774652085551,30.0,30.0,0.0,0.0,4.5
1155261,2024-01-18T01:00:00+00:00,1705539600,N. Simon,"Fort Lauderdale, Florida",Honduras,4672,Iceland,18,0,2,10,2024,0.0,4.0,1.4623950325070845,2.2448831666986706,0.0,0.0,0.0,0.0,0,1406.944975810184,1408.477444677101,30.0,4.0625,0.0,0.0,4.5
1155299,2024-01-19T16:00:00+00:00,1705680000,,Cairo,Kuwait,1570,Uganda,1519,0,2,10,2024,4.0,4.0,1.7408844825482863,0.6371173961612937,0.0,0.0,0.0,0.0,0,1424.7060990508535,1376.3656377569887,7.041666666666667,30.0,0.0,0.0,4.5
1157508,2024-01-19T19:45:00+00:00,1705693500,F. Batta,Limoges,Bergerac,3022,Lyon,80,1,2,66,2023,1.0,2.0,1.6458332159915765,0.8204586681114301,0.0,0.0,0.0,0.0,0,1430.0,1410.28774368332,12.135416666666666,12.260416666666666,0.0,0.0,4.5
1157515,2024-01-20T16:30:00+00:00,1705768200,T. Léonard,Bordeaux,Bordeaux,78,Nice,84,2,3,66,2023,3.0,0.0,1.1067645477059134,2.0177804835034943,0.0,0.0,0.0,0.0,0,1410.28774368332,1400.0,30.0,7.0,0.0,0.0,4.5
1157512,2024-01-20T16:30:00+00:00,1705768200,J. Brisard,Trélissac,Trélissac,9246,Stade Brestois 29,106,1,2,66,2023,3.0,0.0,1.192634196365036,1.0251466633501811,0.0,0.0,0.0,0.0,0,1420.0,1410.5750112778453,14.1875,14.083333333333334,0.0,0.0,4.375
1157509,2024-01-20T16:30:00+00:00,1705768200,R. Buquet,Nantes,Nantes,83,Laval,433,0,1,66,2023,1.0,2.0,1.4523533893327405,2.136896209370269,0.0,0.0,0.0,0.0,0,1410.5750112778453,1430.0,14.979166666666666,13.0,0.0,0.0,4.5
1157511,2024-01-20T16:30:00+00:00,1705768200,B. Millot,Espaly-Saint-Marcel,Le Puy Foot,3069,Dunkerque,1304,2,1,66,2023,1.0,2.0,1.485174128365797,1.944430462323598,0.0,0.0,0.0,0.0,0,1429.71225631668,1419.4410635506772,14.083333333333334,13.979166666666666,0.0,0.0,4.5
1157513,2024-01-20T16:30:00+00:00,1705768200,B. Bastien,Valenciennes,Valenciennes,105,Paris FC,114,2,1,66,2023,1.0,2.0,2.2141783120852034,1.5343886442873362,0.0,0.0,0.0,0.0,0,1420.28774368332,1420.28774368332,14.979166666666666,14.083333333333334,0.0,0.0,3.7
1157514,2024-01-20T16:30:00+00:00,1705768200,J. Stinat,Rodez,Rodez,1301,Monaco,91,1,3,66,2023,0.0,4.0,1.1419899048054505,2.1613055479501035,0.0,0.0,0.0,0.0,0,1429.43324365913,1400.0,14.979166666666666,7.0,0.0,0.0,4.5
1157516,2024-01-20T19:45:00+00:00,1705779900,M. Bollengier,Orléans,Orleans,103,Paris Saint Germain,85,1,4,66,2023,0.0,1.0,1.0166755372358118,1.9252407638898963,0.0,0.0,0.0,0.0,0,1430.0,1410.28774368332,14.21875,13.0,0.0,0.0,4.5
1155262,2024-01-20T20:00:00+00:00,1705780800,P. Lauziere,"San Antonio, Texas",USA,2384,Slovenia,1091,0,1,10,2024,2.0,2.0,1.0692592908627068,2.342704428402736,0.0,0.0,0.0,0.0,0,1927.5082089269638,1400.0,30.0,7.0,0.0,0.0,4.5
1157522,2024-01-21T16:30:00+00:00,1705854600,P. Gaillouste,Saint-Priest,Saint-Priest,3296,Romorantin,3220,4,1,66,2023,2.0,2.0,0.5919833191665913,1.7134765159129994,0.0,0.0,0.0,0.0,0,1429.7205382437342,1429.43324365913,14.0,15.083333333333334,0.0,0.0,4.5
1157518,2024-01-21T16:30:00+00:00,1705854600,M. Vernice,Clermont-Ferrand,Clermont Foot,99,Strasbourg,95,1,3,66,2023,1.0,4.0,1.4126341264302873,0.9496943671007384,0.0,0.0,0.0,0.0,0,1400.0,1410.28774368332,7.0,14.979166666666666,0.0,0.0,4.5
1157521,2024-01-21T16:30:00+00:00,1705854600,N. Rainville,Châteauroux,Chateauroux,107,Le Havre,111,0,1,66,2023,2.0,0.0,0.5588871293123066,2.252637623097681,0.0,0.0,0.0,0.0,0,1420.0,1410.5750112778453,30.0,14.125,0.0,0.0,4.5
1157517,2024-01-21T16:30:00+00:00,1705854600,E. Wattellier,Chambly,Racing Colombes 92,3218,Lille,79,0,1,66,2023,3.0,2.0,1.2260838194611718,1.172838981506319,0.0,0.0,0.0,0.0,0,1429.9917180729458,1410.2960185560382,15.979166666666666,15.083333333333334,0.0,0.0,4.5
1157510,2024-01-24T17:00:00+00:00,1706115600,W. Delajod,Maubeuge,Feignies-Aulnoye,3176,Montpellier,82,0,4,66,2023,4.0,2.0,1.6987329603584949,2.2880954760163235,0.0,0.0,0.0,0.0,0,1430.0,1410.5750112778453,19.0,18.0,0.0,0.0,3.7
1155263,2024-02-03T02:00:00+00:00,1706925600,S. Madrigal,San José,Costa Rica,29,El Salvador,5159,2,0,10,2024,2.0,1.0,0.8803297374439341,0.7037007568315494,0.0,0.0,0.0,0.0,0,1547.0266257116207,1397.7555246308846,30.0,30.0,0.0,0.0,4.5
1162552,2024-02-06T19:45:00+00:00,1707248700,J. Stinat,Montbéliard,Sochaux,115,Rennes,94,1,6,66,2023,2.0,2.0,2.2026406100235563,1.5196652738254843,0.0,0.0,0.0,0.0,0,1429.14549997581,1410.2960185560382,30.0,30.0,0.0,0.0,4.5
1162553,2024-02-07T17:30:00+00:00,1707327000,B. Millot,Décines-Charpieu,Lyon,80,Lille,79,2,1,66,2023,3.0,3.0,1.35362615127678,2.0848176123429205,0.0,0.0,0.0,0.0,0,1420.85450002419,1420.8622998833382,18.90625,17.041666666666668,0.0,0.0,4.5
1162556,2024-02-07T19:30:00+00:00,1707334200,F. Batta,Bourgoin-Jallieu,Saint-Priest,3296,Valenciennes,105,1,2,66,2023,3.0,1.0,1.7470005717033037,2.351143477557823,0.0,0.0,0.0,0.0,0,1439.7122692427713,1430.28774368332,17.125,18.125,0.0,0.0,4.5
1162555,2024-02-07T19:30:00+00:00,1707334200,C. Turpin,Strasbourg,Strasbourg,95,Le Havre,111,3,1,66,2023,2.0,4.0,2.4442282834406983,0.7603835008380861,0.0,0.0,0.0,0.0,0,1419.9917251272818,1420.8462177367066,17.125,17.125,0.0,0.0,4.05
1162554,2024-02-07T19:30:00+00:00,1707334200,T. Léonard,Espaly-Saint-Marcel,Le Puy Foot,3069,Laval,433,2,1,66,2023,3.0,1.0,0.991210123240311,1.515140655840572,0.0,0.0,0.0,0.0,0,1439.4167137175743,1439.4414857108948,18.125,18.125,0.0,0.0,4.5
1167794,2024-02-07T19:30:00+00:00,1707334200,F. Letexier,Montpellier,Montpellier,82,Nice,84,1,4,66,2023,2.0,1.0,1.622329607064034,2.417081594451296,0.0,0.0,0.0,0.0,0,1421.1335255669505,1410.2960185560382,14.104166666666666,18.125,0.0,0.0,3.227272727272727
1162557,2024-02-07T20:10:00+00:00,1707336600,B. Bastien,Paris,Paris Saint Germain,85,Stade Brestois 29,106,3,1,66,2023,6.0,1.0,1.2196301818196174,0.9938796784407188,0.0,0.0,0.0,0.0,0,1420.85450002419,1420.8462177367066,18.01736111111111,18.15277777777778,0.0,0.0,3.7
1172710,2024-02-29T19:45:00+00:00,1709235900,H. Ben El Hadj,Saint-Ètienne,Le Puy Foot,3069,Rennes,94,1,3,66,2023,1.0,3.0,1.9754889843243464,1.2669377911705926,0.0,0.0,0.0,0.0,0,1449.4174267128549,1420.838018571534,22.010416666666668,23.0,0.0,0.0,4.5
1179655,2024-03-01T19:00:00+00:00,1709319600,,Port of Spain,Trinidad and Tobago,5168,Jamaica,2385,0,1,10,2024,0.0,2.0,1.301508871119362,1.986205014470391,0.0,0.0,0.0,0.0,0,1445.5619646068756,1512.0917953018427,30.0,30.0,0.0,0.0,4.5
1179656,2024-03-03T20:00:00+00:00,1709496000,C. Hinds,"Malabar, Arima",Trinidad and Tobago,5168,Jamaica,2385,0,0,10,2024,1.0,1.0,2.298977626103995,0.9929346493382714,0.0,0.0,0.0,0.0,0,1437.453780513023,1520.1999793956952,2.0416666666666665,2.0416666666666665,0.0,0.0,4.5
1172711,2024-03-13T20:10:00+00:00,1710360600,F. Letexier,Paris,Paris Saint Germain,85,Nice,84,3,1,66,2023,5.0,1.0,1.5793485634830204,2.199061867998595,0.0,0.0,0.0,0.0,0,1430.8542616407938,1420.6078459533035,30.0,30.0,0.0,0.0,3.227272727272727
1169679,2024-03-14T00:00:00+00:00,1710374400,,TBC,Kazakhstan,1095,Turkmenistan,1539,2,0,10,2024,1.0,2.0,0.5542461062968087,0.996258107336689,0.0,0.0,0.0,0.0,0,1400.0,1380.8618338165518,7.0,30.0,0.0,0.0,4.5
1184429,2024-03-15T14:00:00+00:00,1710511200,,Shah Alam,Malaysia,1538,Nepal,1545,5,1,10,2024,2.0,2.0,0.716045515864741,2.415108745663013,0.0,0.0,0.0,0.0,0,1434.862915919424,1396.8078559099265,30.0,30.0,0.0,0.0,4.5
1184430,2024-03-18T04:00:00+00:00,1710734400,,Honiara,Solomon Islands,5165,Fiji,5160,2,1,10,2024,3.0,1.0,0.6389554554434049,1.97681348624126,0.0,0.0,0.0,0.0,0,1437.7932439320073,1380.5832654286248,30.0,30.0,0.0,0.0,4.5
1189518,2024-03-19T20:00:00+00:00,1710878400,,,Jordan U20,19627,Syria U20,21059,4,1,10,2024,4.0,4.0,1.0771725822157905,2.3775002236900464,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189519,2024-03-20T12:00:00+00:00,1710936000,,,Czech Republic U18,21465,England U18,21466,1,2,10,2024,0.0,0.0,1.1518266563279589,2.190399854815092,0.0,0.0,0.0,0.0,0,1410.0,1410.0,30.0,30.0,0.0,0.0,4.5
1189520,2024-03-20T13:00:00+00:00,1710939600,,,Malawi U20,11037,Zimbabwe U20,16198,3,2,10,2024,2.0,3.0,0.5920101804943532,2.252392032509693,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189521,2024-03-20T14:30:00+00:00,1710945000,,,Hungary U20,23259,Iceland U20,23260,2,0,10,2024,1.0,2.0,1.320986307542431,0.7319951411370347,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189523,2024-03-20T15:00:00+00:00,1710946800,,,Tajikistan U23,10959,Vietnam U23,10964,0,1,10,2024,1.0,2.0,1.406442462305252,2.480253129438317,0.0,0.0,0.0,0.0,0,1410.0,1400.0,30.0,7.0,0.0,0.0,4.5
1189522,2024-03-20T15:00:00+00:00,1710946800,,,Norway U18,21474,Norway U19,10342,3,2,10,2024,0.0,3.0,1.3199161263972532,2.4110688966984144,0.0,0.0,0.0,0.0,0,1380.0,1409.4249887221547,30.0,30.0,0.0,0.0,4.5
1189524,2024-03-20T17:00:00+00:00,1710954000,,,Netherlands U18,22435,Germany U18,23258,0,1,10,2024,2.0,3.0,1.6447288898987982,1.0158961795665915,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189525,2024-03-20T18:30:00+00:00,1710959400,,,Malta U19,10372,Albania U19,10354,0,1,10,2024,0.0,2.0,0.811193809528246,1.9757289316633828,0.0,0.0,0.0,0.0,0,1400.0,1409.4249887221547,7.0,30.0,0.0,0.0,4.5
1155285,2024-03-20T19:45:00+00:00,1710963900,D. Bianchi,Serravalle,San Marino,1115,St. Kitts and Nevis,5536,1,3,10,2024,0.0,1.0,2.06191246650635,1.717285142866024,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189526,2024-03-20T21:00:00+00:00,1710968400,,,Algeria U20,11017,Egypt U20,11027,2,1,10,2024,1.0,2.0,2.456857382227833,0.5565423561366505,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1179657,2024-03-20T23:00:00+00:00,1710975600,,"Washington, District of Columbia",El Salvador,5159,Bonaire,10982,1,1,10,2024,1.0,2.0,0.8030130199302963,1.0278909127855411,0.0,0.0,0.0,0.0,0,1391.8057016645696,1400.0,30.0,7.0,0.0,0.0,4.5
1184431,2024-03-21T02:00:00+00:00,1710986400,,Honiara,Solomon Islands,5165,Fiji,5160,0,2,10,2024,1.0,2.0,1.007806574878216,2.1756396668292166,0.0,0.0,0.0,0.0,0,1446.1613310692371,1372.215178291395,2.9166666666666665,2.9166666666666665,0.0,0.0,4.5
1184787,2024-03-21T12:00:00+00:00,1711022400,,Addis Abeba,Ethiopia,1506,Lesotho,1518,1,2,10,2024,1.0,2.0,2.0842696911342644,0.8376183803572561,0.0,0.0,0.0,0.0,0,1419.71225631668,1381.2273000598905,30.0,30.0,0.0,0.0,4.5
1189528,2024-03-21T13:00:00+00:00,1711026000,,,Cyprus U18,23256,Poland U18,21476,0,1,10,2024,3.0,3.0,0.617094282756663,0.8032666407186912,0.0,0.0,0.0,0.0,0,1400.0,1390.0,7.0,30.0,0.0,0.0,4.5
1189529,2024-03-21T13:00:00+00:00,1711026000,,,Hull City,64,Curaçao,5530,0,1,10,2024,2.0,1.0,1.852180284722116,1.336625700437602,0.0,0.0,0.0,0.0,0,1400.0,1399.6207662367801,7.0,30.0,0.0,0.0,4.5
1189530,2024-03-21T14:00:00+00:00,1711029600,,,Italy U18,19071,Austria U18,21460,2,1,10,2024,0.0,3.0,2.4128110212221907,1.5719534221846505,0.0,0.0,0.0,0.0,0,1400.0,1400.5750112778453,7.0,30.0,0.0,0.0,4.5
1189531,2024-03-21T16:30:00+00:00,1711038600,,,Czech Republic U21,8188,Northern Ireland U21,8213,3,0,10,2024,3.0,3.0,2.077540663861676,1.979148221427896,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189532,2024-03-21T17:00:00+00:00,1711040400,,,Hungary U21,16500,Moldova U21,8209,2,0,10,2024,4.0,5.0,1.3959025294622576,1.386941953319862,0.0,0.0,0.0,0.0,0,1399.4249887221547,1400.0,30.0,7.0,0.0,0.0,4.5
1155286,2024-03-21T17:00:00+00:00,1711040400,L. Fähndrich,Larnaca,Cyprus,1106,Latvia,1092,1,1,10,2024,3.0,2.0,0.9665960792133176,0.7471772326003077,0.0,0.0,0.0,0.0,0,1410.1554676179187,1388.472157974947,30.0,30.0,0.0,0.0,4.5
1169680,2024-03-21T17:00:00+00:00,1711040400,K. Sağlam,Antalya,Belarus,1100,Montenegro,1109,0,2,10,2024,3.0,1.0,1.608952132480652,2.002785852837431,0.0,0.0,0.0,0.0,0,1400.0,1400.0528928439696,7.0,30.0,0.0,0.0,4.5
1155264,2024-03-21T17:00:00+00:00,1711040400,A. Kardeşler,Moskva,Russia,4,Serbia,14,4,0,10,2024,4.0,2.0,1.548016024955558,1.4523544050500203,0.0,0.0,0.0,0.0,0,1442.5169491160837,1801.9897032020006,30.0,30.0,0.0,0.0,4.5
1165953,2024-03-21T18:00:00+00:00,1711044000,S. Putros,Ta'Qali,Malta,1112,Slovenia,1091,2,2,10,2024,0.0,0.0,2.3310922799829745,2.294499323976156,0.0,0.0,0.0,0.0,0,1419.71225631668,1419.0839931332912,30.0,30.0,0.0,0.0,4.5
1189534,2024-03-21T18:00:00+00:00,1711044000,,,Spain U21,8224,Slovakia U21,8223,0,2,10,2024,2.0,0.0,1.2191802162821626,1.2351354800497267,0.0,0.0,0.0,0.0,0,1400.0,1390.5750112778453,7.0,30.0,0.0,0.0,4.5
1175759,2024-03-21T19:00:00+00:00,1711047600,,Jeddah,Guinea,1509,Vanuatu,5170,6,0,10,2024,2.0,2.0,2.1279978307498264,1.846835883274921,0.0,0.0,0.0,0.0,0,1425.5840180915693,1381.9548855933083,30.0,30.0,0.0,0.0,4.5
1189535,2024-03-21T19:00:00+00:00,1711047600,,,Netherlands U21,8211,Norway U21,8214,1,2,10,2024,3.0,3.0,2.212471486025157,1.3207095499928687,0.0,0.0,0.0,0.0,0,1400.0,1400.0,30.0,30.0,0.0,0.0,4.5
1178425,2024-03-21T19:00:00+00:00,1711047600,Shukri Hussain Al-Hunfush,Jeddah,Cape Verde Islands,1533,Guyana,5162,1,0,10,2024,2.0,1.0,1.4234874505997348,1.892129694717569,0.0,0.0,0.0,0.0,0,1385.0783810219448,1390.28774368332,30.0,30.0,0.0,0.0,4.5
1155265,2024-03-21T19:45:00+00:00,1711050300,Ricardo De Burgos,Guimarães,Portugal,27,Sweden,5,5,2,10,2024,1.0,3.0,0.8876402776212098,2.240001618105379,0.0,0.0,0.0,0.0,0,2020.0,1828.2644474692274,7.0,30.0,0.0,0.0,4.5
1189536,2024-03-21T21:00:00+00:00,1711054800,N. Boukhalfa,Annaba,Andorra,1110,South Africa,1531,1,1,10,2024,4.0,2.0,0.8446280008395597,2.0479164061979622,0.0,0.0,0.0,0.0,0,1400.0,1415.2458662480783,7.0,30.0,0.0,0.0,4.5
1171087,2024-03-21T21:00:00+00:00,1711054800,R. Vazquez,"Fort Lauderdale, Florida",Italy,768,Venezuela,2379,2,1,10,2024,1.0,2.0,2.3929105414659206,0.990943797894491,0.0,0.0,0.0,0.0,0,1990.0,1747.938165569798,7.0,30.0,0.0,0.0,4.5
1189537,2024-03-21T21:00:00+00:00,1711054800,,,Tunisia U20,11049,Mauritania U20,11038,3,1,10,2024,0.0,2.0,1.1137865021398194,1.371872725653489,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1171088,2024-03-22T00:30:00+00:00,1711067400,L. Szpala,"Harrison, New Jersey",Ecuador,2382,Guatemala,5161,2,0,10,2024,3.0,3.0,2.407410122217565,2.0539894767310254,0.0,0.0,0.0,0.0,0,1803.8760427396162,1391.7512440069384,30.0,30.0,0.0,0.0,4.5
1160562,2024-03-22T01:30:00+00:00,1711071000,M. Borjas,Belmopán,Belize,5528,Puerto Rico,5539,1,1,10,2024,1.0,2.0,0.828863907837601,1.1453707575921024,0.0,0.0,0.0,0.0,0,1400.0,1399.9844950749614,7.0,30.0,0.0,0.0,4.5
1172563,2024-03-22T09:30:00+00:00,1711099800,,Colombo,Central African Republic,1527,Bhutan,1540,6,0,10,2024,2.0,3.0,2.3587111268437235,2.488728798467771,0.0,0.0,0.0,0.0,0,1400.0,1419.1226344837494,7.0,30.0,0.0,0.0,4.5
1183794,2024-03-22T10:00:00+00:00,1711101600,,Antananarivo,Madagascar,1490,Burundi,1528,1,0,10,2024,0.0,3.0,2.0738729774916846,0.5590964964209713,0.0,0.0,0.0,0.0,0,1400.28774368332,1386.326203242316,30.0,30.0,0.0,0.0,4.5
1189539,2024-03-22T10:20:00+00:00,1711102800,,,Japan U23,10176,Mali U23,20551,1,3,10,2024,7.0,3.0,2.1841872341484487,1.718912387989063,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189540,2024-03-22T12:00:00+00:00,1711108800,,,England U18,21466,Germany U18,23258,0,0,10,2024,1.0,2.0,2.123406552836503,2.0933665798936465,0.0,0.0,0.0,0.0,0,1420.0,1410.0,2.0,1.7916666666666667,0.0,0.0,4.5
1189542,2024-03-22T13:00:00+00:00,1711112400,,,Zimbabwe U20,16198,Kenya U20,11034,1,3,10,2024,0.0,3.0,1.1346346206410811,1.22749238499385,0.0,0.0,0.0,0.0,0,1390.0,1400.0,2.0,7.0,0.0,0.0,4.5
1182788,2024-03-22T13:00:00+00:00,1711112400,,Antananarivo,Botswana,1520,Rwanda,1514,0,0,10,2024,2.0,3.0,0.9158389173191196,1.4710737606580429,0.0,0.0,0.0,0.0,0,1409.9072514930351,1390.0,30.0,30.0,0.0,0.0,4.5
1165954,2024-03-22T13:00:00+00:00,1711112400,Ə. Ağayev,Baku,Tanzania,1489,Bulgaria,1103,0,1,10,2024,2.0,1.0,1.1293327870749548,0.7993012745573134,0.0,0.0,0.0,0.0,0,1396.2270891689277,1388.7333813890134,30.0,30.0,0.0,0.0,4.5
1189543,2024-03-22T13:30:00+00:00,1711114200,,,Cyprus U21,8187,Sweden U21,8225,1,6,10,2024,2.0,3.0,2.431358351387128,2.306432883512958,0.0,0.0,0.0,0.0,0,1390.0,1400.0,30.0,7.0,0.0,0.0,4.5
1189544,2024-03-22T13:30:00+00:00,1711114200,,,Indonesia U20,21057,China PR U20,17262,1,1,10,2024,2.0,3.0,1.9826090306755195,1.9462659651330487,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189545,2024-03-22T14:00:00+00:00,1711116000,,,Germany U20,10310,France U20,10287,3,1,10,2024,3.0,3.0,0.9014845393633688,0.72192093348709,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1189547,2024-03-22T14:00:00+00:00,1711116000,,,Tunisia U17,22930,Morocco U17,21302,0,1,10,2024,4.0,2.0,2.02170721772118,0.5402324950539532,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
